"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1362 0.010662533973468 5 35 "GO:0035521;GO:0016578;GO:0035520;GO:0035522" "monoubiquitinated protein deubiquitination" 0.114312282831831
-205 0.801266089675056 2 15 "GO:0035561" "regulation of chromatin binding" 0.926506982628582
909 0.103210624687186 7 32 "GO:0035584" "calcium-mediated signaling using intracellular calcium source" 0.378699275711493
577 0.370667407960428 2 24 "GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.688939089857038
-879 0.355165075832456 6 11 "GO:0035627" "ceramide transport" 0.676562687842063
404 0.455635814866332 2 34 "GO:0035633" "maintenance of blood-brain barrier" 0.747124549492167
-330 0.573339633627569 3 29 "GO:0035640" "exploration behavior" 0.819916893650664
661 0.402074730214188 2 16 "GO:0035641" "locomotory exploration behavior" 0.709893692012212
311 0.743523142884341 2 11 "GO:0035701;GO:0097241" "hematopoietic stem cell migration" 0.900399170759495
465 0.352034664661675 6 40 "GO:0035710" "CD4-positive, alpha-beta T cell activation" 0.675918285751904
843 0.375338330835941 2 11 "GO:0035720" "intraciliary anterograde transport" 0.692955428575766
757 0.447836913577294 2 10 "GO:0035723" "interleukin-15-mediated signaling pathway" 0.740067577407765
-272 0.414287233404529 6 90 "GO:0035725" "sodium ion transmembrane transport" 0.717962775443924
1566 0.0733028325922109 2 13 "GO:0035726" "common myeloid progenitor cell proliferation" 0.320542848817033
1411 0.0359278597917869 5 22 "GO:0035729;GO:0035728" "response to hepatocyte growth factor" 0.21678983460751
169 0.86539183507312 2 10 "GO:0035754" "B cell chemotaxis" 0.947263268476457
2174 0.022185279347486 2 11 "GO:0035767" "endothelial cell chemotaxis" 0.166715649611811
373 0.695201259724548 7 11 "GO:0035773" "insulin secretion involved in cellular response to glucose stimulus" 0.877087522531518
414 0.511639907856122 7 25 "GO:0035774" "positive regulation of insulin secretion involved in cellular response to glucose stimulus" 0.78360796518828
334 0.671926207604948 3 16 "GO:0035791" "platelet-derived growth factor receptor-beta signaling pathway" 0.866258049838964
54 0.915192625542799 2 39 "GO:0035794;GO:1905710" "positive regulation of membrane permeability" 0.966560825601902
-189 0.80513646281804 2 17 "GO:0035795;GO:1905709" "negative regulation of membrane permeability" 0.926861351207267
848 0.254212882201863 4 18 "GO:0035809" "regulation of urine volume" 0.590686182938805
1703 0.0732419365612745 2 11 "GO:0035810" "positive regulation of urine volume" 0.320542848817033
586 0.418221282072679 5 19 "GO:0035813;GO:0044062" "regulation of excretion" 0.72115199581478
1978 0.0375052555874799 2 11 "GO:0035815" "positive regulation of renal sodium excretion" 0.221098757363532
472 0.619857728444198 4 11 "GO:0035845" "photoreceptor cell outer segment organization" 0.842985637376977
409 0.470929170388586 2 31 "GO:0035850" "epithelial cell differentiation involved in kidney development" 0.75802495652632
418 0.498960164141154 3 26 "GO:0035855" "megakaryocyte development" 0.774554580309897
426 0.669361579226499 2 10 "GO:0035860" "glial cell-derived neurotrophic factor receptor signaling pathway" 0.865084631408511
1383 0.0559503316647403 2 19 "GO:0035864;GO:0035865" "response to potassium ion" 0.277394418599216
-251 0.791475457591608 2 11 "GO:0035883" "enteroendocrine cell differentiation" 0.923328091481899
603 0.320412218393198 2 27 "GO:0035902" "response to immobilization stress" 0.650132186088311
-98 0.881736289555572 5 23 "GO:0035904" "aorta development" 0.952614083630463
-674 0.285485519249476 2 25 "GO:0035909" "aorta morphogenesis" 0.617302178114486
429 0.34117127327876 2 49 "GO:0035914" "skeletal muscle cell differentiation" 0.668423106593746
798 0.0832499181882185 3 47 "GO:0035924" "cellular response to vascular endothelial growth factor stimulus" 0.340756057117021
-45 0.952217279933711 2 18 "GO:0035970" "peptidyl-threonine dephosphorylation" 0.981601444654384
652 0.18101996880625 2 42 "GO:0035987" "endodermal cell differentiation" 0.494316653843252
400 0.570327608683998 2 20 "GO:0035988" "chondrocyte proliferation" 0.819068621817206
591 0.242481296706229 3 39 "GO:0035994" "response to muscle stretch" 0.574217819237024
756 0.448557893186158 5 10 "GO:0035999" "tetrahydrofolate interconversion" 0.740067577407765
49 0.937251225834094 5 26 "GO:0036003" "positive regulation of transcription from RNA polymerase II promoter in response to stress" 0.976446698780785
1316 0.186893435975501 2 10 "GO:0036005" "response to macrophage colony-stimulating factor" 0.501793092514304
581 0.560206963718702 5 10 "GO:0036016;GO:0036015" "cellular response to interleukin-3" 0.813146757790685
-352 0.665499729160318 3 15 "GO:0036065;GO:0006004" "fucose metabolic process" 0.86429689751029
210 0.681439323035815 3 38 "GO:0036092" "phosphatidylinositol-3-phosphate biosynthetic process" 0.871410618362027
1198 0.141074878199945 2 15 "GO:0036109" "alpha-linolenic acid metabolic process" 0.441275648159734
640 0.251395169902658 2 32 "GO:0036120;GO:0036119" "response to platelet-derived growth factor" 0.58591088637576
1518 0.110415954677789 6 11 "GO:0036135;GO:1900147" "regulation of Schwann cell migration" 0.391673206516934
-326 0.698489513751572 2 14 "GO:0036151" "phosphatidylcholine acyl-chain remodeling" 0.878311485947743
-1194 0.156603717140307 2 14 "GO:0036258;GO:0036257" "multivesicular body organization" 0.463777088322449
-606 0.277100329811188 7 32 "GO:0036260" "RNA capping" 0.608641428185565
-198 0.79023732374885 6 18 "GO:0036289" "peptidyl-serine autophosphorylation" 0.922977973773042
-36 0.96330507144056 2 16 "GO:0036295" "cellular response to increased oxygen levels" 0.987091838398676
-109 0.871445026568025 3 22 "GO:0036297" "interstrand cross-link repair" 0.949713228107405
800 0.400267197220743 2 11 "GO:0036302" "atrioventricular canal development" 0.708886584397858
159 0.766311780801706 3 35 "GO:0036336" "dendritic cell migration" 0.909785554853429
322 0.723944548419467 3 12 "GO:0036342" "post-anal tail morphogenesis" 0.890259370124438
1554 0.119100287248062 3 10 "GO:0036353" "histone H2A-K119 monoubiquitination" 0.406404385058154
-873 0.267961947624196 2 16 "GO:0036376" "sodium ion export across plasma membrane" 0.601707052385555
-340 0.686716773182255 2 14 "GO:0036465" "synaptic vesicle recycling" 0.873555277144094
955 0.338008932997608 5 10 "GO:0036493;GO:0032056;GO:0036490" "regulation of translation in response to endoplasmic reticulum stress" 0.665151912887686
117 0.906375766066342 5 10 "GO:0036498" "IRE1-mediated unfolded protein response" 0.963094769069259
-324 0.745390541187861 5 10 "GO:0036500" "ATF6-mediated unfolded protein response" 0.900957104057692
-8 0.993114190051255 3 13 "GO:0036508;GO:0036507" "protein alpha-1,2-demannosylation" 0.998127424618656
-19 0.982294865017445 3 13 "GO:0038026" "reelin-mediated signaling pathway" 0.994493696068311
1631 0.0862701858959651 5 11 "GO:0038027" "apolipoprotein A-I-mediated signaling pathway" 0.345230518212152
339 0.583291042257792 3 26 "GO:0038061" "non-canonical NF-kappaB signal transduction" 0.824079590808588
829 0.228253231957205 2 21 "GO:0038063;GO:0038065" "collagen-activated signaling pathway" 0.55733442760737
-489 0.466913245914955 2 22 "GO:0038066" "p38MAPK cascade" 0.755998136152396
-321 0.531045231253307 2 38 "GO:0038083" "peptidyl-tyrosine autophosphorylation" 0.79587728090954
181 0.709571062737143 2 42 "GO:0038084" "vascular endothelial growth factor signaling pathway" 0.8840871889779
436 0.58016088603152 4 16 "GO:0038089" "positive regulation of cell migration by vascular endothelial growth factor signaling pathway" 0.822136509417298
820 0.410692425317143 7 10 "GO:0038091;GO:0038086" "positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway" 0.715259569592757
1224 0.132660145377907 6 15 "GO:0038092" "nodal signaling pathway" 0.427281101519731
80 0.819741891271721 6 81 "GO:0038093" "Fc receptor signaling pathway" 0.93099137980246
175 0.710872352250431 2 45 "GO:0038095" "Fc-epsilon receptor signaling pathway" 0.885230022656533
543 0.224032188509663 2 50 "GO:0038096;GO:0002431;GO:0002433;GO:0038094" "Fc receptor mediated stimulatory signaling pathway" 0.552835702088928
75 0.939860000800523 2 10 "GO:0038110" "interleukin-2-mediated signaling pathway" 0.976446698780785
112 0.840935119384274 3 32 "GO:0038128" "ERBB2 signaling pathway" 0.940669406807156
-1268 0.132582249551147 4 14 "GO:0038129;GO:0038133" "ERBB2-ERBB3 signaling pathway" 0.427281101519731
746 0.432761826629923 3 11 "GO:0038130;GO:0038135" "ERBB4 signaling pathway" 0.729882594517437
1398 0.141311318552252 4 11 "GO:0038134" "ERBB2-EGFR signaling pathway" 0.44165774815314
732 0.402866931005139 2 13 "GO:0038165;GO:0048861" "leukemia inhibitory factor signaling pathway" 0.709893692012212
-431 0.584735364328783 5 16 "GO:0038166" "angiotensin-activated signaling pathway" 0.825302196803292
219 0.657018437199574 3 41 "GO:0038179" "neurotrophin signaling pathway" 0.860225786847497
655 0.406010184760233 4 16 "GO:0038180" "nerve growth factor signaling pathway" 0.712443200845481
-179 0.837701103402449 2 13 "GO:0038189" "neuropilin signaling pathway" 0.939611213305423
-584 0.254450087398316 2 38 "GO:0039531" "regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway" 0.590939497685761
-18 0.981503530780183 4 17 "GO:0039532" "negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway" 0.994446434482779
-1630 0.0733256885528062 5 12 "GO:0039535" "regulation of RIG-I signaling pathway" 0.320542848817033
565 8.323247579096e-06 2 657 "GO:0040008" "regulation of growth" 0.000767403426792651
1504 6.86795349593301e-05 2 70 "GO:0040014" "regulation of multicellular organism growth" 0.00344144191480991
1716 0.0710732813940073 4 11 "GO:0040015" "negative regulation of multicellular organism growth" 0.315045987717667
-287 0.742418944243329 2 13 "GO:0040016" "embryonic cleavage" 0.900399170759495
1746 0.00125593868947976 3 34 "GO:0040018" "positive regulation of multicellular organism growth" 0.0270555016752416
-959 0.173888483048826 4 20 "GO:0040019" "positive regulation of embryonic development" 0.485397664605196
1427 0.0210642293485966 2 26 "GO:0040020" "regulation of meiotic nuclear division" 0.163478278277829
384 0.169118652578868 2 129 "GO:0040029" "epigenetic regulation of gene expression" 0.478892499010185
308 0.632321288233865 3 24 "GO:0040036" "regulation of fibroblast growth factor receptor signaling pathway" 0.847357214510119
235 0.765286439441973 2 16 "GO:0040037" "negative regulation of fibroblast growth factor receptor signaling pathway" 0.909575728604581
756 0.162457117070588 2 34 "GO:0042026" "protein refolding" 0.47043172719561
-447 0.396024054166862 4 36 "GO:0042044" "fluid transport" 0.705389128706029
158 0.840903772690783 2 16 "GO:0042045" "epithelial fluid transport" 0.940669406807156
-39 0.956472996270628 2 20 "GO:0042053;GO:0042069" "regulation of dopamine metabolic process" 0.984143344785488
573 0.11643918846369 2 75 "GO:0042058;GO:1901184" "regulation of ERBB signaling pathway" 0.402387300462977
985 0.0649361592845828 2 35 "GO:0042059;GO:1901185" "negative regulation of ERBB signaling pathway" 0.297719106838731
286 0.299714577150015 3 132 "GO:0042060" "wound healing" 0.63320773681891
440 0.468752278376833 4 27 "GO:0042073" "intraciliary transport" 0.757428465722006
-112 0.847787670706682 10 29 "GO:0042093;GO:0002294;GO:0002293;GO:0043367;GO:0002287;GO:0002292" "CD4-positive, alpha-beta T cell differentiation" 0.941671086845264
592 0.0742775466624102 5 91 "GO:0042098" "T cell proliferation" 0.321587426536655
202 0.588403467396316 5 72 "GO:0042100" "B cell proliferation" 0.826366617506407
816 0.00445077025812422 4 122 "GO:0042102" "positive regulation of T cell proliferation" 0.0631381896049874
1747 0.00173500991097347 7 32 "GO:0042104" "positive regulation of activated T cell proliferation" 0.0328198307282766
439 0.0146918401389202 4 316 "GO:0042110" "T cell activation" 0.1349877851046
544 0.00861948628145944 4 237 "GO:0042113" "B cell activation" 0.100090256316191
1465 0.000167181347274593 4 66 "GO:0042116" "macrophage activation" 0.00647652110030146
527 0.597067184908835 4 10 "GO:0042117" "monocyte activation" 0.828456859665337
260 0.576321017993412 5 46 "GO:0042119;GO:0036230" "granulocyte activation" 0.820789530301224
504 0.0237112976210197 2 204 "GO:0042129" "regulation of T cell proliferation" 0.17224551326652
31 0.937122745604329 2 66 "GO:0042130" "negative regulation of T cell proliferation" 0.976446698780785
-723 0.233730249235343 2 27 "GO:0042133" "neurotransmitter metabolic process" 0.564725602188119
-865 0.304550805558488 2 14 "GO:0042135" "neurotransmitter catabolic process" 0.637317701985142
5 0.995954839104159 2 10 "GO:0042136" "neurotransmitter biosynthetic process" 0.999281303133476
-96 0.828803696438825 4 51 "GO:0042147" "retrograde transport, endosome to Golgi" 0.936008094214352
-368 0.439701461076609 4 44 "GO:0042149" "cellular response to glucose starvation" 0.736459704925965
1565 0.0099759163170597 3 27 "GO:0042157" "lipoprotein metabolic process" 0.109818889897086
1582 0.0604986106098525 2 14 "GO:0042159" "lipoprotein catabolic process" 0.288167869156484
-1665 0.0569657716329883 5 13 "GO:0042167;GO:0006787;GO:0046149;GO:0033015" "tetrapyrrole catabolic process" 0.280868670832167
-692 0.20135351078388 2 34 "GO:0042168" "heme metabolic process" 0.520847690807652
513 0.00304383208608165 4 342 "GO:0042176" "regulation of protein catabolic process" 0.0499361776399872
370 0.216746099764599 5 112 "GO:0042177" "negative regulation of protein catabolic process" 0.544588169207517
820 0.148052424871751 2 31 "GO:0042178" "xenobiotic catabolic process" 0.453932478234605
325 0.393471646776437 2 69 "GO:0042180" "cellular ketone metabolic process" 0.704898016373331
325 0.621074932253027 2 23 "GO:0042181" "ketone biosynthetic process" 0.842985637376977
251 0.750186437494292 4 16 "GO:0042182" "ketone catabolic process" 0.902932228920648
-619 0.479037348477887 3 13 "GO:0042219" "cellular modified amino acid catabolic process" 0.763001276075969
1057 0.0218081685719204 3 47 "GO:0042220" "response to cocaine" 0.164812552650087
52 0.916444345413634 3 41 "GO:0042246" "tissue regeneration" 0.966775384978685
-588 0.470292788919103 5 15 "GO:0042254" "ribosome biogenesis" 0.75802495652632
514 0.405784947759375 6 26 "GO:0042267;GO:0002228" "natural killer cell mediated immunity" 0.712364283766458
655 0.142682459198863 2 50 "GO:0042269;GO:0002715" "regulation of natural killer cell mediated immunity" 0.444436578991053
197 0.828713955614622 2 12 "GO:0042273" "ribosomal large subunit biogenesis" 0.936008094214352
-358 0.660027192371428 2 15 "GO:0042274" "ribosomal small subunit biogenesis" 0.861408814505855
996 0.0433090791205565 2 41 "GO:0042304" "regulation of fatty acid biosynthetic process" 0.240838184253034
198 0.58066734808302 2 78 "GO:0042306" "regulation of protein import into nucleus" 0.822136509417298
138 0.744154060251544 3 56 "GO:0042307" "positive regulation of protein import into nucleus" 0.900399170759495
1133 0.127405205465516 3 18 "GO:0042308" "negative regulation of protein import into nucleus" 0.418928671323844
272 0.586023815609934 2 40 "GO:0042310" "vasoconstriction" 0.826199010703018
436 0.324526137023937 2 51 "GO:0042311" "vasodilation" 0.652917640551851
-329 0.666900863889334 2 17 "GO:0042339" "keratan sulfate metabolic process" 0.864513347748392
-120 0.903910157492385 4 10 "GO:0042355;GO:0019317;GO:0042354" "fucose catabolic process" 0.963028848171919
682 0.41834117680272 3 14 "GO:0042359" "vitamin D metabolic process" 0.72115199581478
366 0.687314434111052 3 12 "GO:0042363;GO:0009111" "fat-soluble vitamin catabolic process" 0.874074356207434
158 0.325695901963085 2 399 "GO:0042391" "regulation of membrane potential" 0.653945169011247
745 0.267842756345412 2 22 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.601707052385555
-356 0.476064659749009 6 40 "GO:0042401;GO:0009309" "biogenic amine biosynthetic process" 0.760742016626531
-864 0.258700788259462 3 17 "GO:0042402;GO:0009310" "cellular biogenic amine catabolic process" 0.594391840909527
-110 0.907864388252954 6 11 "GO:0042415" "norepinephrine metabolic process" 0.963663594856231
498 0.60027577350778 2 11 "GO:0042416" "dopamine biosynthetic process" 0.83026442120338
63 0.911246066300372 2 31 "GO:0042417" "dopamine metabolic process" 0.964595052092728
585 0.419059653461156 4 19 "GO:0042423;GO:0009713" "catecholamine biosynthetic process" 0.721652970659667
290 0.68057642227368 3 20 "GO:0042430" "indole-containing compound metabolic process" 0.870790259972707
-256 0.534520637161352 2 59 "GO:0042440" "pigment metabolic process" 0.798436660885793
476 0.0394797756886426 3 189 "GO:0042445" "hormone metabolic process" 0.229018772187993
1203 0.0187843347901065 2 38 "GO:0042446;GO:0120178" "hormone biosynthetic process" 0.155468192787057
403 0.620908722421016 2 15 "GO:0042447" "hormone catabolic process" 0.842985637376977
2321 0.00796780123042762 3 13 "GO:0042448" "progesterone metabolic process" 0.0942103806452211
-806 0.278482547409109 4 18 "GO:0042454;GO:0009164" "nucleoside catabolic process" 0.610458287005821
135 0.771410419598143 3 46 "GO:0042462;GO:0042461" "photoreceptor cell development" 0.911171197134378
187 0.647174668881896 2 60 "GO:0042472" "inner ear morphogenesis" 0.853640979555233
786 0.430497216035963 2 10 "GO:0042473" "outer ear morphogenesis" 0.728176162281075
356 0.631587885882183 2 18 "GO:0042474" "middle ear morphogenesis" 0.84713560741558
161 0.645361300620655 2 82 "GO:0042475" "odontogenesis of dentin-containing tooth" 0.852976122874418
217 0.446796205985157 4 124 "GO:0042476" "odontogenesis" 0.739981046511606
942 0.181843796963895 3 20 "GO:0042481" "regulation of odontogenesis" 0.495742107630725
956 0.274453575049001 2 13 "GO:0042487" "regulation of odontogenesis of dentin-containing tooth" 0.608635239615789
-804 0.221379062976467 3 23 "GO:0042490" "mechanoreceptor differentiation" 0.549573225805877
-512 0.558012499332991 2 13 "GO:0042491;GO:0060113" "inner ear receptor cell differentiation" 0.812023600934699
457 0.562300539899934 2 16 "GO:0042492" "gamma-delta T cell differentiation" 0.814058586129901
1336 4.24209436475824e-05 2 94 "GO:0042531;GO:0042509" "regulation of tyrosine phosphorylation of STAT protein" 0.00241432778043648
1375 0.0722214018545172 3 17 "GO:0042532" "negative regulation of tyrosine phosphorylation of STAT protein" 0.318908680602801
238 0.684951565887142 4 29 "GO:0042537" "benzene-containing compound metabolic process" 0.873000504822234
234 0.797143254769495 2 12 "GO:0042538" "hyperosmotic salinity response" 0.925370126988936
942 0.0007703702440923 3 128 "GO:0042542" "response to hydrogen peroxide" 0.0191388911136011
-13 0.980583724123349 2 35 "GO:0042551" "neuron maturation" 0.994347256242553
-107 0.751831561261474 2 88 "GO:0042552;GO:0008366;GO:0007272" "axon ensheathment" 0.903059796095726
1285 0.157872340344692 3 12 "GO:0042554" "superoxide anion generation" 0.464412007330264
214 0.71453707734175 2 29 "GO:0042558;GO:0006760" "pteridine-containing compound metabolic process" 0.885915113621605
1037 0.275404145301201 2 11 "GO:0042559" "pteridine-containing compound biosynthetic process" 0.608635239615789
1064 0.0183149614466309 7 49 "GO:0042572" "retinol metabolic process" 0.154232262257099
528 0.344397897043148 6 32 "GO:0042573" "retinoic acid metabolic process" 0.67108398737662
286 0.00421292078393637 1 1108 "GO:0042592" "homeostatic process" 0.0614606481454008
291 0.215611298304636 3 183 "GO:0042593;GO:0033500" "carbohydrate homeostasis" 0.542892783374459
975 0.00717580579566457 3 76 "GO:0042632;GO:0055092" "sterol homeostasis" 0.0892846770224036
25 0.937369718141716 2 101 "GO:0042692" "muscle cell differentiation" 0.976446698780785
-393 0.640830395772995 2 14 "GO:0042693" "muscle cell fate commitment" 0.85149735427465
1216 0.0190843821543234 2 37 "GO:0042698" "ovulation cycle" 0.156547063760353
651 0.423915262403992 3 15 "GO:0042711;GO:0060746" "parental behavior" 0.724968459683927
536 0.447359474322743 5 20 "GO:0042730" "fibrinolysis" 0.739981046511606
-198 0.691459459960249 2 40 "GO:0042733" "embryonic digit morphogenesis" 0.875329578247657
154 0.491893155434108 2 201 "GO:0042742" "defense response to bacterium" 0.76908957339073
588 0.299846527001232 2 31 "GO:0042743" "hydrogen peroxide metabolic process" 0.63320773681891
-315 0.672148599625591 2 18 "GO:0042744" "hydrogen peroxide catabolic process" 0.866258049838964
533 0.0506623258836088 2 135 "GO:0042752" "regulation of circadian rhythm" 0.263141184717612
-25 0.971983974695789 2 19 "GO:0042753" "positive regulation of circadian rhythm" 0.989586157983124
760 0.202290797185526 2 28 "GO:0042755" "eating behavior" 0.521969830011605
312 0.558798192589709 2 35 "GO:0042759" "long-chain fatty acid biosynthetic process" 0.81289355248929
-620 0.446198583296409 2 15 "GO:0042762" "regulation of sulfur metabolic process" 0.739981046511606
1058 1.97758479737521e-05 2 164 "GO:0042770;GO:0000077;GO:0031570" "signal transduction in response to DNA damage" 0.00138131301756056
324 0.560844666014164 2 32 "GO:0042771" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator" 0.81335904364139
-303 0.484892335482257 6 53 "GO:0042776;GO:0015986" "proton motive force-driven ATP synthesis" 0.766473416666195
351 0.699697077983271 2 12 "GO:0042795;GO:0009301" "snRNA transcription" 0.878554225449369
2916 5.93633212583415e-06 4 24 "GO:0042832;GO:0001562" "response to protozoan" 0.000621965706820351
-353 0.159209974532617 2 160 "GO:0042886" "amide transport" 0.466301132525644
282 0.553414448649989 2 44 "GO:0042908" "xenobiotic transport" 0.809066308493431
880 0.35436866100752 4 11 "GO:0042921;GO:0031958" "corticosteroid receptor signaling pathway" 0.675991192511535
261 0.718125859801908 2 19 "GO:0042953;GO:0044872" "lipoprotein localization" 0.888264076653286
-231 0.688908994665014 2 30 "GO:0042982" "amyloid precursor protein metabolic process" 0.875136529458725
278 0.741213327663569 3 14 "GO:0042984" "regulation of amyloid precursor protein biosynthetic process" 0.899445496322467
-378 0.591786780368825 4 20 "GO:0042987" "amyloid precursor protein catabolic process" 0.827441297460652
116 0.890886828478671 3 14 "GO:0042994" "cytoplasmic sequestering of transcription factor" 0.95779296095746
-83 0.899902709836831 3 23 "GO:0043001" "Golgi to plasma membrane protein transport" 0.962246866700589
622 0.148215622251825 2 54 "GO:0043010" "camera-type eye development" 0.453932478234605
850 0.154126072899226 2 28 "GO:0043011;GO:0001773" "myeloid dendritic cell activation" 0.460879741440093
1290 0.0207407925773927 3 32 "GO:0043029" "T cell homeostasis" 0.162887655505588
755 0.0735733513239219 4 56 "GO:0043030" "regulation of macrophage activation" 0.320542848817033
-74 0.920486359584635 6 18 "GO:0043031" "negative regulation of macrophage activation" 0.969875673993634
1423 0.0270760693123164 2 24 "GO:0043032" "positive regulation of macrophage activation" 0.183679350301776
286 0.0266397123147965 5 632 "GO:0043065;GO:0043068" "positive regulation of programmed cell death" 0.182618264724831
619 3.74106640823953e-09 2 991 "GO:0043066;GO:0043069" "negative regulation of programmed cell death" 1.56784692199857e-06
306 0.0111990261748736 2 730 "GO:0043086" "negative regulation of catalytic activity" 0.117069185184053
438 0.0118399423388785 2 338 "GO:0043087" "regulation of GTPase activity" 0.119908128639109
202 0.76889660680682 2 21 "GO:0043094;GO:0043173" "cellular metabolic compound salvage" 0.910756251680343
653 0.438279140186051 2 14 "GO:0043101;GO:0032261" "purine-containing compound salvage" 0.735692671636624
-749 0.179353230771443 2 32 "GO:0043112" "receptor metabolic process" 0.491861031443398
-21 0.961775133336792 4 52 "GO:0043113" "receptor clustering" 0.986161780400937
-37 0.926109722753635 4 63 "GO:0043114" "regulation of vascular permeability" 0.972963952118108
33 0.958859723793242 2 24 "GO:0043116" "negative regulation of vascular permeability" 0.984705575114022
-244 0.70435879800046 2 24 "GO:0043117" "positive regulation of vascular permeability" 0.880737913541352
574 0.00420953065505158 2 253 "GO:0043123;GO:0043122" "regulation of canonical NF-kappaB signal transduction" 0.0614606481454008
673 0.101895663142244 2 59 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 0.375393236893695
731 0.35417537386184 4 16 "GO:0043129" "surfactant homeostasis" 0.675991192511535
286 0.684955059857271 3 20 "GO:0043149;GO:0030038" "contractile actin filament bundle assembly" 0.873000504822234
406 0.416461707496818 3 40 "GO:0043153;GO:0009648;GO:0009649" "entrainment of circadian clock" 0.720949482373388
608 0.0432098578969496 2 111 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity" 0.240576624281326
161 0.401202184760525 4 277 "GO:0043161;GO:0010498" "proteasomal protein catabolic process" 0.709452271479103
44 0.958139708430195 3 14 "GO:0043162" "ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway" 0.984705575114022
187 0.801442796060633 3 18 "GO:0043171" "peptide catabolic process" 0.926506982628582
816 0.00169818496977082 2 149 "GO:0043200;GO:0001101" "response to acid chemical" 0.0326193029610145
-6 0.995634433400322 2 10 "GO:0043201" "response to leucine" 0.999281303133476
1715 0.0249172915400489 2 17 "GO:0043217" "myelin maintenance" 0.176721098460962
880 0.126776073490216 2 30 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.418651646697633
243 0.412974806440522 2 114 "GO:0043244" "regulation of protein-containing complex disassembly" 0.716918965661489
1492 0.066978607340962 2 15 "GO:0043249" "erythrocyte maturation" 0.303100066955333
446 0.00463003075029368 2 417 "GO:0043254" "regulation of protein-containing complex assembly" 0.0652735221983299
1381 7.12214710264094e-06 5 106 "GO:0043255" "regulation of carbohydrate biosynthetic process" 0.00069857655623776
1197 0.0228648315881228 2 36 "GO:0043267" "negative regulation of potassium ion transport" 0.169737316620364
358 0.0817478283325491 4 240 "GO:0043270" "positive regulation of monoatomic ion transport" 0.337988779025158
571 0.0483233786683473 4 120 "GO:0043271" "negative regulation of monoatomic ion transport" 0.256426506894932
2038 0.0198167733490611 2 13 "GO:0043276" "anoikis" 0.159155618709358
648 0.245500040996038 2 32 "GO:0043277" "apoptotic cell clearance" 0.578015929004972
600 0.26102766304034 4 35 "GO:0043278;GO:0014072" "response to morphine" 0.596302044903849
726 0.0239382051116164 2 97 "GO:0043279" "response to alkaloid" 0.173223034152954
880 0.000531184730016784 2 156 "GO:0043280;GO:2001056" "positive regulation of cysteine-type endopeptidase activity" 0.0149314732035206
706 0.000285608637272413 2 269 "GO:0043281;GO:2000116" "regulation of cysteine-type endopeptidase activity" 0.00928219474079562
282 0.74728367243014 2 13 "GO:0043297" "apical junction assembly" 0.902122783640312
643 0.171690087662629 3 45 "GO:0043299" "leukocyte degranulation" 0.48316760271914
1239 0.0263746998833024 2 32 "GO:0043302" "positive regulation of leukocyte degranulation" 0.181744942394655
1229 0.0301208558214819 4 31 "GO:0043303;GO:0002279;GO:0045576" "mast cell activation" 0.196960489839761
507 0.247129226481462 5 52 "GO:0043304;GO:0033006;GO:0033003" "regulation of mast cell activation" 0.58044435874012
547 0.426681373845815 5 21 "GO:0043306;GO:0033008" "positive regulation of mast cell activation involved in immune response" 0.726017219945195
-141 0.887867671917053 4 10 "GO:0043312" "neutrophil degranulation" 0.955735774128758
2262 0.00968314657878846 6 13 "GO:0043313" "regulation of neutrophil degranulation" 0.108085486024733
757 0.107882091120531 2 45 "GO:0043330;GO:0043331" "response to dsRNA" 0.387333676063589
-624 0.493354977921939 2 12 "GO:0043353" "enucleate erythrocyte differentiation" 0.77044933882796
745 0.0352442506364109 2 80 "GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell activation" 0.214631433862423
1196 0.0823403958752132 2 21 "GO:0043371;GO:0045623" "negative regulation of CD4-positive, alpha-beta T cell differentiation" 0.338918950879226
640 0.151718139746762 7 50 "GO:0043372;GO:2000516" "positive regulation of CD4-positive, alpha-beta T cell activation" 0.4574366410939
470 0.577351607289167 2 14 "GO:0043380" "regulation of memory T cell differentiation" 0.820789530301224
771 0.0312641144647477 2 78 "GO:0043388" "positive regulation of DNA binding" 0.201859338490878
818 0.0431572298484609 2 61 "GO:0043392" "negative regulation of DNA binding" 0.240574159131082
229 0.264816299622269 4 240 "GO:0043393" "regulation of protein binding" 0.598432912381696
50 0.877135184741927 2 97 "GO:0043401" "steroid hormone mediated signaling pathway" 0.951644635171396
514 0.57250595537424 2 12 "GO:0043403" "skeletal muscle tissue regeneration" 0.819916893650664
476 0.0213765738337705 3 237 "GO:0043405" "regulation of MAP kinase activity" 0.163966711342909
424 0.0942531095994641 8 157 "GO:0043406" "positive regulation of MAP kinase activity" 0.36150041003175
