"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
124 0.773552670100368 9 13 "GO:0031070;GO:0033967;GO:0034963;GO:0034965" "box C/D RNA metabolic process" 0.907801315674671
40 0.923577076876124 5 14 "GO:0031098;GO:0051403" "stress-activated protein kinase signaling cascade" 0.972107832961866
298 0.403807217399253 4 19 "GO:0031106;GO:0032185" "septin cytoskeleton organization" 0.689899415704259
25 0.944217295922615 4 19 "GO:0031109;GO:0031110" "microtubule polymerization or depolymerization" 0.979575443446138
385 0.0197793768295368 5 90 "GO:0031123" "RNA 3'-end processing" 0.190788572334907
424 0.0422967813341581 2 56 "GO:0031124" "mRNA 3'-end processing" 0.275822672643876
256 0.385604735913485 9 28 "GO:0031126" "sno(s)RNA 3'-end processing" 0.674535734038453
260 0.531942724638121 4 14 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.781751745747264
99 0.787051128041739 2 18 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.907801315674671
93 0.672183491268182 4 51 "GO:0031167" "rRNA methylation" 0.863303624014336
-189 0.638658836315249 4 15 "GO:0031321" "ascospore-type prospore assembly" 0.845324226066544
283 0.0187418573350614 5 172 "GO:0031329;GO:0009894" "regulation of catabolic process" 0.183637575753362
331 0.36780138841139 2 18 "GO:0031330;GO:0009895" "negative regulation of catabolic process" 0.662614952663321
429 0.0155262930522766 3 78 "GO:0031331;GO:0009896" "positive regulation of catabolic process" 0.165256866280553
880 0.0738050084866642 2 10 "GO:0031333" "negative regulation of protein-containing complex assembly" 0.361605491315614
179 0.536372430761019 2 29 "GO:0031334;GO:0044089" "positive regulation of cellular component biogenesis" 0.783408313698271
375 0.424025198900416 5 11 "GO:0031365" "N-terminal protein amino acid modification" 0.701701743214679
440 0.00598045409215205 2 96 "GO:0031399" "regulation of protein modification process" 0.102553712765422
685 0.0201855600619003 2 28 "GO:0031400" "negative regulation of protein modification process" 0.1917531225473
52 0.850837087714018 5 32 "GO:0031401" "positive regulation of protein modification process" 0.931497335054907
-305 0.44774290017008 6 15 "GO:0031452;GO:0090054;GO:0031445;GO:0120262;GO:0120261;GO:1905268;GO:1902275" "regulation of heterochromatin organization" 0.72106074009999
179 0.351945232676982 2 66 "GO:0031503" "protein-containing complex localization" 0.655736992875021
122 0.358659562844216 4 140 "GO:0031505;GO:0071555;GO:0045229" "cell wall organization" 0.656361176272221
316 0.0748603253741077 5 78 "GO:0031507;GO:0070828" "heterochromatin organization" 0.362935399457716
698 0.00907036742967367 2 34 "GO:0031570;GO:0000077;GO:0042770" "DNA integrity checkpoint signaling" 0.129720044438463
1114 0.0176652198759411 3 11 "GO:0031647" "regulation of protein stability" 0.176759637921324
124 0.319188992212789 2 162 "GO:0031667;GO:0009991;GO:0009605;GO:0031669;GO:0031668;GO:0071496" "response to external stimulus" 0.627213451687004
189 0.397379393134257 3 49 "GO:0031670;GO:0007584" "response to nutrient" 0.683965275171602
551 0.105102535895922 3 21 "GO:0031929" "TOR signaling" 0.405520617665099
693 0.00500681880509985 -1 40 "GO:0031935;GO:0060968" "obsolete regulation of chromatin silencing" 0.0946186574188257
370 0.217052255012785 3 27 "GO:0031936;GO:0045815;GO:0060969" "transcription initiation-coupled chromatin remodeling" 0.554926773336344
666 0.0265356996495392 -1 27 "GO:0031938" "obsolete regulation of chromatin silencing at telomere" 0.223382344322485
-96 0.811503805819655 -1 15 "GO:0031939" "obsolete negative regulation of chromatin silencing at telomere" 0.911956946831311
887 0.0587689486680662 3 11 "GO:0031990" "mRNA export from nucleus in response to heat stress" 0.322012109269996
352 0.453038750774561 3 11 "GO:0032012" "regulation of ARF protein signal transduction" 0.725639395948943
33 0.913413650712749 3 27 "GO:0032107;GO:0032104;GO:0032101" "regulation of response to extracellular stimulus" 0.969978257522942
-235 0.109713376669628 2 114 "GO:0032196;GO:0032197" "transposition" 0.408720073728507
-16 0.949697848578652 4 39 "GO:0032258" "cytoplasm to vacuole transport by the Cvt pathway" 0.98249622946231
813 0.0123174496789212 2 23 "GO:0032386" "regulation of intracellular transport" 0.150078400035277
169 0.684364489979567 8 14 "GO:0032483" "regulation of Rab protein signal transduction" 0.867770474556772
35 0.681904175391238 1 345 "GO:0032502" "developmental process" 0.867770474556772
41 0.711871537472424 2 203 "GO:0032505" "reproduction of a single-celled organism" 0.889599249257037
183 0.407971462613113 3 50 "GO:0032507;GO:0045185;GO:0051651;GO:0051235" "maintenance of location" 0.692899906084238
233 0.549313588041004 3 16 "GO:0032508;GO:0032392" "DNA geometric change" 0.788319670926349
202 0.542424054789021 4 22 "GO:0032509;GO:0071985;GO:0032511" "multivesicular body sorting pathway" 0.788319670926349
588 0.010652711663078 3 46 "GO:0032535;GO:0090066" "regulation of anatomical structure size" 0.145064867647209
-72 0.594258613278724 2 137 "GO:0032543" "mitochondrial translation" 0.815234779105331
246 0.372377692418982 3 32 "GO:0032784;GO:0032786;GO:0032968;GO:0034243" "regulation of DNA-templated transcription elongation" 0.666966621237867
-45 0.720105036672315 3 161 "GO:0032787" "monocarboxylic acid metabolic process" 0.891266851429349
567 0.000528728810286854 3 92 "GO:0032879;GO:0051049" "regulation of localization" 0.0233144227774108
781 0.00233792811761001 5 37 "GO:0032880" "regulation of protein localization" 0.0656036799062688
440 0.290775505618412 2 14 "GO:0032881" "regulation of polysaccharide metabolic process" 0.613747197038124
255 0.396037715615128 3 27 "GO:0032886;GO:0070507" "regulation of microtubule-based process" 0.682925371805603
766 0.0762456423824 3 13 "GO:0032889;GO:0044088" "regulation of vacuole organization" 0.365821061378769
251 0.18231661939289 2 69 "GO:0032984" "protein-containing complex disassembly" 0.511591483508534
204 0.213287934829055 3 92 "GO:0032989" "cellular component morphogenesis" 0.553234251125224
380 0.000808648160603987 2 195 "GO:0033043" "regulation of organelle organization" 0.0312003415299705
350 0.0611346892450396 3 70 "GO:0033044" "regulation of chromosome organization" 0.32722960832894
-329 0.483988952298224 6 11 "GO:0033212" "iron import into cell" 0.749457347151599
-341 0.489149446618516 2 10 "GO:0033240" "positive regulation of amine metabolic process" 0.75492064594791
192 0.00369952388187157 3 623 "GO:0033554" "cellular response to stress" 0.0835551003564164
-119 0.808397465772312 2 10 "GO:0033567" "DNA replication, Okazaki fragment processing" 0.911956946831311
230 0.435020868720995 3 28 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 0.708712992684104
176 0.662480580768755 2 15 "GO:0034030;GO:0034033;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 0.854913761380024
-418 0.315324289372202 6 14 "GO:0034067;GO:0045053" "protein localization to Golgi apparatus" 0.627213451687004
313 0.435999069235027 3 15 "GO:0034085;GO:0034087" "establishment of sister chromatid cohesion" 0.708712992684104
-2 0.996206366546226 5 11 "GO:0034204;GO:0097035;GO:0045332" "lipid translocation" 0.996206366546226
213 0.169487271663287 2 103 "GO:0034220" "monoatomic ion transmembrane transport" 0.50517790958994
442 0.0988355892980614 4 34 "GO:0034308" "primary alcohol metabolic process" 0.396679281128404
927 0.0483214082430082 4 11 "GO:0034397" "telomere localization" 0.292455059039383
481 0.190650054383732 -1 18 "GO:0034401" "obsolete chromatin organization involved in regulation of transcription" 0.525259456909173
72 0.313969453877676 6 526 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.627213451687004
253 0.310938581626819 8 39 "GO:0034471;GO:0000966;GO:0000472;GO:0000967;GO:0000480" "RNA 5'-end processing" 0.627213451687004
32 0.945151509234846 9 11 "GO:0034475" "U4 snRNA 3'-end processing" 0.979575443446138
-277 0.555541082740713 5 11 "GO:0034498" "early endosome to Golgi transport" 0.793875065768365
-499 0.109526957195241 5 25 "GO:0034502" "protein localization to chromosome" 0.408720073728507
503 0.0642325168051916 2 33 "GO:0034605" "cellular response to heat" 0.33415343012139
-562 0.193505088940503 2 13 "GO:0034614" "cellular response to reactive oxygen species" 0.526730888201845
272 0.177334272486815 -1 60 "GO:0034637;GO:0000271;GO:0033692" "obsolete cellular carbohydrate biosynthetic process" 0.506273025510393
304 0.112088004298317 8 67 "GO:0034728" "nucleosome organization" 0.413519888367496
382 0.437556209656481 3 10 "GO:0034762" "regulation of transmembrane transport" 0.708712992684104
119 0.799694795987934 2 11 "GO:0034975" "protein folding in endoplasmic reticulum" 0.911956946831311
207 0.289414530177209 2 64 "GO:0034976" "response to endoplasmic reticulum stress" 0.613747197038124
420 0.280797939506789 2 16 "GO:0035303" "regulation of dephosphorylation" 0.607520775661885
27 0.943978301983995 5 16 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.979575443446138
468 0.341528184811039 2 10 "GO:0035434" "copper ion transmembrane transport" 0.64410407155809
736 0.117026103784628 6 11 "GO:0035493;GO:0031338" "SNARE complex assembly" 0.425229800583385
373 0.00012600080903505 2 269 "GO:0035556" "intracellular signal transduction" 0.0116676749166456
187 0.322323071046566 3 69 "GO:0035825;GO:0007131;GO:0140527" "homologous recombination" 0.627213451687004
510 0.0892746070507845 2 27 "GO:0035967" "cellular response to topologically incorrect protein" 0.386300402472086
73 0.797235179380698 9 30 "GO:0036003" "positive regulation of transcription from RNA polymerase II promoter in response to stress" 0.911956946831311
65 0.769011593169026 7 50 "GO:0036260" "RNA capping" 0.903686212277307
923 0.0608868532255337 2 10 "GO:0036293;GO:0070482" "response to decreased oxygen levels" 0.32722960832894
372 0.00406149833354759 1 148 "GO:0040007" "growth" 0.0835766101525571
478 0.0624788291751085 3 37 "GO:0040008" "regulation of growth" 0.331979193327814
352 0.175769292980755 3 36 "GO:0040020;GO:0051445" "regulation of meiotic cell cycle" 0.506273025510393
169 0.653896446829292 3 17 "GO:0042026" "protein refolding" 0.854595683547699
1084 0.0158949694162457 2 12 "GO:0042138" "meiotic DNA double-strand break formation" 0.165441648962662
535 0.0345517276709146 3 38 "GO:0042144;GO:0097576" "vacuole fusion" 0.251928345065094
-170 0.544118877246702 3 31 "GO:0042147" "retrograde transport, endosome to Golgi" 0.788319670926349
-39 0.918326819799296 2 17 "GO:0042176" "regulation of protein catabolic process" 0.971049386897263
41 0.831082046314028 2 65 "GO:0042180" "cellular ketone metabolic process" 0.926091425856546
498 0.267636988017561 3 12 "GO:0042219" "cellular modified amino acid catabolic process" 0.602997204146622
258 0.000729345290884948 2 451 "GO:0042221" "response to chemical" 0.0293640756243244
85 0.682000314814368 2 57 "GO:0042255" "ribosome assembly" 0.867770474556772
-193 0.25947362014702 2 84 "GO:0042273" "ribosomal large subunit biogenesis" 0.593265610508989
423 0.367612610854797 2 11 "GO:0042276" "error-prone translesion synthesis" 0.662614952663321
-276 0.301793701092298 3 34 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.62102437158104
548 0.243124069075636 3 11 "GO:0042402" "cellular biogenic amine catabolic process" 0.579389447421935
1203 0.0145430991645303 4 10 "GO:0042407" "cristae formation" 0.161008546125678
179 0.271521267197634 2 93 "GO:0042546" "cell wall biogenesis" 0.606032402098742
212 0.0275224009020339 1 275 "GO:0042592" "homeostatic process" 0.225790163170651
661 0.0418161130470338 4 23 "GO:0042723;GO:0034309;GO:0006772;GO:0009228;GO:0042724" "thiamine-containing compound metabolic process" 0.274622132493286
66 0.888491592003331 -1 11 "GO:0042766" "obsolete nucleosome mobilization" 0.958908175052546
-334 0.363697807745934 2 18 "GO:0042790" "nucleolar large rRNA transcription by RNA polymerase I" 0.661658487176296
24 0.955219509731876 4 13 "GO:0042816;GO:0042819" "vitamin B6 metabolic process" 0.98249622946231
-152 0.624861904468892 3 25 "GO:0042886" "amide transport" 0.838582787736513
-255 0.60484257810537 -1 10 "GO:0042991" "obsolete transcription factor import into nucleus" 0.822974389196931
661 0.159403645171177 2 11 "GO:0043001;GO:0061951" "Golgi to plasma membrane protein transport" 0.491432588393303
207 0.22457754187301 2 85 "GO:0043085;GO:0044093" "positive regulation of molecular function" 0.55753030502522
301 0.205830735201524 2 43 "GO:0043086;GO:0044092" "negative regulation of molecular function" 0.544569316561746
-150 0.604889790183878 3 29 "GO:0043094" "cellular metabolic compound salvage" 0.822974389196931
311 0.349442364775893 2 22 "GO:0043162" "ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway" 0.652466854479634
116 0.780500487588901 3 14 "GO:0043173" "nucleotide salvage" 0.907801315674671
481 0.247801386879906 2 14 "GO:0043242" "negative regulation of protein-containing complex disassembly" 0.580921732280488
125 0.719787886019705 2 20 "GO:0043244" "regulation of protein-containing complex disassembly" 0.891266851429349
403 0.171511137240916 2 28 "GO:0043248" "proteasome assembly" 0.506273025510393
460 0.0277970611246806 2 56 "GO:0043254" "regulation of protein-containing complex assembly" 0.225790163170651
-115 0.696777053509089 3 28 "GO:0043255" "regulation of carbohydrate biosynthetic process" 0.879040260966507
-479 0.307307746948899 3 11 "GO:0043269" "regulation of monoatomic ion transport" 0.625029273824454
92 0.785974418655581 3 21 "GO:0043408" "regulation of MAPK cascade" 0.907801315674671
116 0.788904425067063 2 13 "GO:0043409;GO:0043405" "negative regulation of MAPK cascade" 0.907801315674671
123 0.349485485768789 3 143 "GO:0043414;GO:0032259" "methylation" 0.652466854479634
311 0.32868225154146 3 24 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.632903407238754
452 0.278004310139094 2 14 "GO:0043470;GO:0043471" "regulation of carbohydrate catabolic process" 0.606032402098742
-377 0.348038135320554 -1 15 "GO:0043486" "obsolete histone exchange" 0.652395371066464
309 0.0989814155468759 2 70 "GO:0043488;GO:0043487;GO:0061013;GO:1903311" "regulation of mRNA metabolic process" 0.396679281128404
341 0.147599053371509 5 44 "GO:0043547" "positive regulation of GTPase activity" 0.482956619865786
405 0.284263803941183 3 17 "GO:0043570" "maintenance of DNA repeat elements" 0.608981196718351
-530 0.219928675989259 3 13 "GO:0043605" "amide catabolic process" 0.554926773336344
32 0.884555701716319 6 49 "GO:0043618;GO:0043620" "regulation of transcription from RNA polymerase II promoter in response to stress" 0.95689086423985
325 0.167697637435856 8 44 "GO:0043628;GO:0070918" "regulatory ncRNA 3'-end processing" 0.504181858005203
-4 0.987839145479853 4 39 "GO:0043648" "dicarboxylic acid metabolic process" 0.990009406659403
286 0.378138453694125 3 23 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.671535309761313
249 0.0111756117298834 2 265 "GO:0043687" "post-translational protein modification" 0.145755161434817
-93 0.810618426112627 -1 16 "GO:0043900;GO:0046999" "obsolete regulation of multi-organism process" 0.911956946831311
254 0.364698342513478 3 31 "GO:0044036;GO:0044038;GO:0070589" "cell wall macromolecule metabolic process" 0.662177774838197
195 0.383328950681303 2 49 "GO:0044042;GO:0006073" "glucan metabolic process" 0.672277667293346
314 0.0693081134445595 4 82 "GO:0044087" "regulation of cellular component biogenesis" 0.345050070159474
209 0.409605392267002 2 38 "GO:0044242" "cellular lipid catabolic process" 0.692899906084238
3 0.978278422785713 -1 184 "GO:0044262" "obsolete cellular carbohydrate metabolic process" 0.989372417942873
147 0.380730062229686 2 88 "GO:0044272" "sulfur compound biosynthetic process" 0.671535309761313
936 0.046137672237033 2 11 "GO:0044273" "sulfur compound catabolic process" 0.287353924394983
49 0.809664577541746 -1 59 "GO:0044275" "obsolete cellular carbohydrate catabolic process" 0.911956946831311
232 0.0114858545585919 3 303 "GO:0044282" "small molecule catabolic process" 0.147720851684113
191 0.0151912519186826 3 426 "GO:0044283" "small molecule biosynthetic process" 0.163570921822094
460 0.000400092453222537 3 147 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.0221528106340245
295 0.548860996538794 2 10 "GO:0044774" "mitotic DNA integrity checkpoint signaling" 0.788319670926349
48 0.918616914602594 3 11 "GO:0045002" "double-strand break repair via single-strand annealing" 0.971049386897263
487 0.241521455220544 2 14 "GO:0045005" "DNA-templated DNA replication maintenance of fidelity" 0.579389447421935
-1131 0.0215708366378473 2 10 "GO:0045039" "protein insertion into mitochondrial inner membrane" 0.199745947266466
-130 0.585847355736074 3 43 "GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 0.812692075943377
-11 0.967087955079121 2 33 "GO:0045132" "meiotic chromosome segregation" 0.986542762770946
-49 0.850028450347532 2 36 "GO:0045324" "late endosome to vacuole transport" 0.931497335054907
-387 0.173725672546324 3 30 "GO:0045454" "cell redox homeostasis" 0.506273025510393
-143 0.76008906108354 2 11 "GO:0045595" "regulation of cell differentiation" 0.902362141747895
386 0.149301265638498 2 34 "GO:0045727;GO:0034250" "positive regulation of amide metabolic process" 0.485098147302629
392 0.155645705885809 2 32 "GO:0045787;GO:0090068" "positive regulation of cell cycle" 0.491432588393303
237 0.0737339604417954 7 141 "GO:0045814;GO:0040029;GO:0016458" "obsolete gene silencing" 0.361605491315614
-137 0.751775757988891 2 13 "GO:0045833;GO:0051055" "negative regulation of lipid metabolic process" 0.898865945626677
434 0.250280530345591 2 17 "GO:0045834;GO:0046889" "positive regulation of lipid metabolic process" 0.58231098266336
-106 0.754376406881009 4 21 "GO:0045835;GO:0051447;GO:2000242" "negative regulation of reproductive process" 0.898865945626677
503 0.00456435591760183 4 78 "GO:0045859;GO:0001932;GO:0043549;GO:0042325;GO:0051338" "regulation of phosphorylation" 0.0918824691238977
118 0.78396067087774 4 13 "GO:0045860;GO:0033674" "positive regulation of kinase activity" 0.907801315674671
385 2.72761295373813e-05 4 305 "GO:0045892;GO:1902679;GO:0051253;GO:0045934;GO:2000113" "negative regulation of nucleobase-containing compound metabolic process" 0.00420961599193585
307 0.494966429630317 7 12 "GO:0045898;GO:0045899;GO:0060261;GO:2000144" "regulation of RNA polymerase II transcription preinitiation complex assembly" 0.7552520738152
640 0.12386942991931 4 14 "GO:0045910" "negative regulation of DNA recombination" 0.439313369782976
439 0.21886883906206 3 19 "GO:0045943" "positive regulation of transcription by RNA polymerase I" 0.554926773336344
269 0.00530219160336329 4 273 "GO:0045944;GO:0045893;GO:1902680" "positive regulation of RNA biosynthetic process" 0.0961788121668459
343 0.0746632577374831 4 66 "GO:0046034" "ATP metabolic process" 0.362935399457716
576 0.107031299100013 2 19 "GO:0046112" "nucleobase biosynthetic process" 0.408720073728507
-14 0.962944879532226 2 27 "GO:0046148;GO:0042440" "pigment metabolic process" 0.986379378812878
256 0.497697117470296 3 17 "GO:0046164;GO:1901616" "alcohol catabolic process" 0.756392059751137
167 0.277529347148752 2 104 "GO:0046165;GO:1901617" "organic hydroxy compound biosynthetic process" 0.606032402098742
-96 0.806003660955901 5 16 "GO:0046173" "polyol biosynthetic process" 0.911956946831311
-79 0.754015701021545 2 38 "GO:0046352;GO:0009313" "oligosaccharide catabolic process" 0.898865945626677
173 0.370028411898423 2 66 "GO:0046365;GO:0006007;GO:0019320" "monosaccharide catabolic process" 0.665037398711375
48 0.661537789254052 3 210 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.854913761380024
225 0.178208996270548 2 88 "GO:0046395;GO:0016054" "organic acid catabolic process" 0.506273025510393
-285 0.526368091552642 2 12 "GO:0046471" "phosphatidylglycerol metabolic process" 0.777379350522722
-92 0.59004604472008 3 84 "GO:0046474;GO:0045017" "glycerolipid biosynthetic process" 0.812692075943377
-1227 0.0126735538618165 5 10 "GO:0046487" "glyoxylate metabolic process" 0.151099348808395
219 0.242541834097551 2 70 "GO:0046488" "phosphatidylinositol metabolic process" 0.579389447421935
6 0.990167733268768 4 11 "GO:0046653" "tetrahydrofolate metabolic process" 0.991238184872302
-430 0.319581198225826 2 13 "GO:0046685" "response to arsenic-containing substance" 0.627213451687004
930 0.0385952061363292 2 12 "GO:0046686" "response to cadmium ion" 0.264734525053636
200 0.0291205796357188 2 304 "GO:0046700;GO:1901361;GO:0034655;GO:0019439;GO:0044270" "organic cyclic compound catabolic process" 0.230475698655347
-779 0.0971201130560531 4 11 "GO:0046777" "protein autophosphorylation" 0.394443967938181
829 0.046280593056054 6 14 "GO:0046822;GO:0033157" "regulation of nucleocytoplasmic transport" 0.287353924394983
260 0.532846553679767 2 14 "GO:0046834;GO:0046854" "lipid phosphorylation" 0.781751745747264
242 0.547898093048406 4 15 "GO:0046839;GO:0046856" "phospholipid dephosphorylation" 0.788319670926349
413 0.168721734105279 2 27 "GO:0046890" "regulation of lipid biosynthetic process" 0.50517790958994
-9 0.955151087690079 2 100 "GO:0046942;GO:0015711;GO:0015849" "organic anion transport" 0.98249622946231
684 0.14480757992225 5 11 "GO:0047484" "regulation of response to osmotic stress" 0.480911410228353
116 0.31299801224777 3 190 "GO:0048193" "Golgi vesicle transport" 0.627213451687004
439 0.00731187881194266 2 92 "GO:0048284;GO:0061025" "organelle fusion" 0.10920644806224
236 0.253969986595896 2 57 "GO:0048308" "organelle inheritance" 0.583607098915893
-822 0.0798515023817423 2 11 "GO:0048309" "endoplasmic reticulum inheritance" 0.376128163378503
342 5.50827532022782e-07 2 583 "GO:0048519;GO:0048523" "negative regulation of biological process" 0.000255033147326548
286 8.8749142806471e-05 2 501 "GO:0048522;GO:0048518" "positive regulation of biological process" 0.00913130069319913
205 0.0998822549324617 3 161 "GO:0048583" "regulation of response to stimulus" 0.396679281128404
175 0.614709251777875 2 20 "GO:0048584" "positive regulation of response to stimulus" 0.829247966108285
510 0.164520543944375 2 18 "GO:0050000" "chromosome localization" 0.499495159647512
604 0.198381446702448 4 11 "GO:0050684" "regulation of mRNA processing" 0.537138069141716
269 0.0251913212329336 2 173 "GO:0050790;GO:0065009" "regulation of molecular function" 0.220067579827326
214 0.410053076170802 2 36 "GO:0050793" "regulation of developmental process" 0.692899906084238
30 0.942319151243869 5 14 "GO:0051017;GO:0061572" "actin filament bundle assembly" 0.979575443446138
110 0.504606580662833 5 91 "GO:0051028" "mRNA transport" 0.761019045103882
591 0.0630975572631699 4 24 "GO:0051050" "positive regulation of transport" 0.331979193327814
386 0.321709042351265 3 16 "GO:0051051" "negative regulation of transport" 0.627213451687004
520 0.0016727220615325 5 90 "GO:0051052" "regulation of DNA metabolic process" 0.0619576251591638
698 0.00910561867008652 3 34 "GO:0051053" "negative regulation of DNA metabolic process" 0.129720044438463
280 0.472112653314055 2 16 "GO:0051054" "positive regulation of DNA metabolic process" 0.742234833563353
197 0.38770899409994 4 47 "GO:0051056;GO:0046578" "regulation of small GTPase mediated signal transduction" 0.674536751517852
15 0.972012130050665 3 13 "GO:0051090" "regulation of DNA-binding transcription factor activity" 0.987080020335756
21 0.926558164910535 2 47 "GO:0051123;GO:0070897" "transcription preinitiation complex assembly" 0.972781021209927
327 0.000490430039513601 4 290 "GO:0051128" "regulation of cellular component organization" 0.0231735106176884
236 0.147233055294769 2 93 "GO:0051129;GO:0010639" "negative regulation of cellular component organization" 0.482956619865786
228 0.190643620517715 2 81 "GO:0051130" "positive regulation of cellular component organization" 0.525259456909173
64 0.840443391292641 3 24 "GO:0051156" "glucose 6-phosphate metabolic process" 0.931497335054907
173 0.221752994603573 4 123 "GO:0051168" "nuclear export" 0.554926773336344
367 0.00321259297887596 6 161 "GO:0051174;GO:0019220" "regulation of phosphate metabolic process" 0.0755132716928942
204 0.568755801487592 -1 19 "GO:0051181" "obsolete cofactor transport" 0.802418123535579
348 0.479106521738661 -1 10 "GO:0051182" "obsolete coenzyme transport" 0.747614686634247
-43 0.873286176045643 2 33 "GO:0051204;GO:0051205;GO:0090151" "protein insertion into membrane" 0.950250292618408
575 0.139899591131876 2 16 "GO:0051223;GO:0070201" "regulation of protein transport" 0.477160526207349
526 0.285075029738386 3 10 "GO:0051224;GO:1904950;GO:1903828" "negative regulation of protein transport" 0.608981196718351
305 0.00174613948184283 2 269 "GO:0051246" "regulation of protein metabolic process" 0.0621894292379408
204 0.277966826518565 2 69 "GO:0051247" "positive regulation of protein metabolic process" 0.606032402098742
392 0.00991777315623008 2 107 "GO:0051248" "negative regulation of protein metabolic process" 0.137072506607001
493 0.120912181202356 2 24 "GO:0051258" "protein polymerization" 0.435660232659073
280 0.533549787594245 6 12 "GO:0051259" "protein complex oligomerization" 0.781751745747264
653 0.0936220680504571 3 16 "GO:0051261" "protein depolymerization" 0.391084725866854
133 0.741457163412343 3 15 "GO:0051273;GO:0051274" "beta-glucan metabolic process" 0.894519347633821
118 0.124056397131076 2 450 "GO:0051276" "chromosome organization" 0.439313369782976
218 0.01775231784739 2 302 "GO:0051301" "cell division" 0.176759637921324
191 0.684537993437395 2 11 "GO:0051303" "establishment of chromosome localization" 0.867770474556772
312 0.00474648724705712 2 206 "GO:0051321;GO:0051327;GO:0098762" "meiotic cell cycle" 0.0933277586532057
521 0.000188934910613934 3 127 "GO:0051325;GO:0051329" "interphase" 0.0145794772690419
241 0.179327810331975 3 76 "GO:0051336" "regulation of hydrolase activity" 0.506273025510393
149 0.750207097310001 2 11 "GO:0051346" "negative regulation of hydrolase activity" 0.898695694837078
181 0.631960063186572 2 17 "GO:0051347" "positive regulation of transferase activity" 0.840797440389031
397 0.243350808169856 2 21 "GO:0051348" "negative regulation of transferase activity" 0.579389447421935
319 0.157617157406648 3 48 "GO:0051493" "regulation of cytoskeleton organization" 0.491432588393303
614 0.126902860442662 3 15 "GO:0051494;GO:1902904" "negative regulation of cytoskeleton organization" 0.445121396855701
-42 0.924867171532834 3 12 "GO:0051495;GO:1902905" "positive regulation of cytoskeleton organization" 0.972107832961866
318 0.400507107280608 5 17 "GO:0051568" "histone H3-K4 methylation" 0.68729725688832
89 0.640711432572625 4 68 "GO:0051604" "protein maturation" 0.845324226066544
367 0.00405003782358283 2 153 "GO:0051640" "organelle localization" 0.0835766101525571
701 0.0110251090751491 2 32 "GO:0051646;GO:0000001;GO:0048311" "mitochondrion localization" 0.145755161434817
201 0.186636191400728 2 106 "GO:0051656" "establishment of organelle localization" 0.520557569991187
-118 0.768493012699615 2 15 "GO:0051666" "actin cortical patch localization" 0.903686212277307
158 0.242928459953404 2 135 "GO:0051668" "localization within membrane" 0.579389447421935
965 0.0255242576528171 3 13 "GO:0051703;GO:0098609" "cell-cell adhesion" 0.220892173705688
73 0.540512934877228 -1 174 "GO:0051704;GO:0044764" "obsolete multi-organism process" 0.78821256330128
567 1.74544651675745e-07 4 214 "GO:0051726;GO:0010564" "regulation of cell cycle" 0.00016162834745174
296 0.103905900307522 3 74 "GO:0051783" "regulation of nuclear division" 0.404272536490611
86 0.712924846169289 3 45 "GO:0051784" "negative regulation of nuclear division" 0.889714834976768
209 0.656533913134304 2 11 "GO:0052646" "alditol phosphate metabolic process" 0.854913761380024
-146 0.508016551167189 -1 50 "GO:0055072;GO:0006879" "obsolete iron ion homeostasis" 0.764915977854987
65 0.42230536497705 2 392 "GO:0055085" "transmembrane transport" 0.700814996359764
-33 0.662282033506952 -1 451 "GO:0055114" "obsolete oxidation-reduction process" 0.854913761380024
523 0.178897890442346 3 16 "GO:0060260;GO:2000142" "regulation of DNA-templated transcription initiation" 0.506273025510393
769 0.000500507788718971 2 50 "GO:0060341" "regulation of cellular localization" 0.0231735106176884
480 0.0687866461978604 3 35 "GO:0060627" "regulation of vesicle-mediated transport" 0.34430505069848
694 0.158573972624058 4 10 "GO:0060631" "regulation of meiosis I" 0.491432588393303
387 0.432169303394179 6 10 "GO:0060962" "regulation of ribosomal protein gene transcription by RNA polymerase II" 0.708126137799392
287 0.00757390354909445 4 218 "GO:0061024" "membrane organization" 0.111324360102563
-176 0.708068391839322 2 11 "GO:0061186" "negative regulation of silent mating-type cassette heterochromatin formation" 0.88844353772793
401 0.415191501420463 -1 10 "GO:0061392" "obsolete regulation of transcription from RNA polymerase II promoter in response to osmotic stress" 0.694563375481426
135 0.763603004802482 2 12 "GO:0061408" "positive regulation of transcription from RNA polymerase II promoter in response to heat stress" 0.903686212277307
782 0.051689128953606 2 15 "GO:0061984" "catabolite repression" 0.302314072152958
245 0.0815700653963642 2 125 "GO:0062012" "regulation of small molecule metabolic process" 0.377669402785166
