"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1750 0.0039609112907323 3 40 "GO:0032436;GO:1901800;GO:2000060;GO:1903052" "positive regulation of ubiquitin-dependent protein catabolic process" 0.0157794881105591
1181 0.191918189489792 2 18 "GO:0032438;GO:0048753" "pigment granule organization" 0.303885889240346
848 0.443964167193845 3 12 "GO:0032456" "endocytic recycling" 0.566205174782364
1116 0.16337027530604 6 23 "GO:0032459" "regulation of protein oligomerization" 0.269247321699355
232 0.808736120942292 3 16 "GO:0032461" "positive regulation of protein oligomerization" 0.87078341677852
1302 0.204363529279101 2 14 "GO:0032462" "regulation of protein homooligomerization" 0.316272304501681
1552 0.0324908096840497 3 28 "GO:0032465" "regulation of cytokinesis" 0.0825849992278787
3288 0.000910388715263982 6 15 "GO:0032467" "positive regulation of cytokinesis" 0.00485343594306318
2614 0.018322887009905 3 12 "GO:0032469" "endoplasmic reticulum calcium ion homeostasis" 0.0535341289506477
1015 0.123365404908526 2 34 "GO:0032480" "negative regulation of type I interferon production" 0.221868559539759
1595 0.0127121684086164 5 36 "GO:0032481" "positive regulation of type I interferon production" 0.0402642273787495
-136 0.910681533212484 2 10 "GO:0032483" "regulation of Rab protein signal transduction" 0.941352897409442
1543 0.0655739249260347 6 21 "GO:0032489" "regulation of Cdc42 protein signal transduction" 0.140016104978607
1031 0.395749438554344 3 10 "GO:0032495" "response to muramyl dipeptide" 0.51931089993052
386 0.00827632702040426 2 729 "GO:0032504;GO:0048609;GO:0019953;GO:0007276" "multicellular organism reproduction" 0.0284711648579894
1406 0.246751705537299 2 10 "GO:0032506" "cytokinetic process" 0.362134902136904
908 0.011498898460273 2 115 "GO:0032507;GO:0045185" "maintenance of protein location" 0.037314607256459
1196 0.00288928041044256 4 92 "GO:0032526" "response to retinoic acid" 0.0122430927327656
189 0.876582863375477 5 10 "GO:0032527" "protein exit from endoplasmic reticulum" 0.919711860487242
1143 3.64083525387861e-05 3 195 "GO:0032535" "regulation of cellular component size" 0.00033120506852458
-1448 0.131373710406257 2 16 "GO:0032543" "mitochondrial translation" 0.232452190180037
2305 0.00221297615138067 2 26 "GO:0032570" "response to progesterone" 0.00986080553749541
1114 0.0349266067169808 4 53 "GO:0032602;GO:0032642" "chemokine production" 0.0872609213106582
1027 0.397264955352523 3 10 "GO:0032604;GO:0032645" "granulocyte macrophage colony-stimulating factor production" 0.520805634082908
1346 0.00298140819649401 4 72 "GO:0032606;GO:0032479" "type I interferon production" 0.0125686065690454
1031 0.282874334306001 7 16 "GO:0032607;GO:0032647" "interferon-alpha production" 0.402495369957066
1332 0.0463747564634714 2 33 "GO:0032608;GO:0032648" "interferon-beta production" 0.109171828119025
1238 0.00448046778585159 4 78 "GO:0032609;GO:0032649" "type II interferon production" 0.0172852931790622
1133 0.0480184024458227 7 45 "GO:0032611;GO:0032612;GO:0032651;GO:0032652" "interleukin-1 production" 0.111364713017007
370 0.573995481402149 3 34 "GO:0032613;GO:0032653" "interleukin-10 production" 0.682102221301833
400 0.495247106762412 4 43 "GO:0032615;GO:0032655" "interleukin-12 production" 0.613176473664171
946 0.393458008875724 4 12 "GO:0032616;GO:0032656" "interleukin-13 production" 0.517260248658078
206 0.820279521666792 5 18 "GO:0032620;GO:0032660" "regulation of interleukin-17 production" 0.878316905495189
1098 0.0527242907836278 4 46 "GO:0032623;GO:0032663" "interleukin-2 production" 0.11932913227666
834 0.242408544261058 6 29 "GO:0032633;GO:0032673" "interleukin-4 production" 0.357302360571506
-48 0.963829966324515 4 13 "GO:0032634;GO:0032674" "interleukin-5 production" 0.975413747121636
1133 0.0131053449052167 4 71 "GO:0032635;GO:0032675" "interleukin-6 production" 0.0413826467968573
1385 0.0168460687339734 2 44 "GO:0032637;GO:0032677" "interleukin-8 production" 0.050247492935848
1461 0.0523905416949596 2 26 "GO:0032689" "negative regulation of type II interferon production" 0.118655544087067
2271 0.0613666431733912 2 10 "GO:0032692" "negative regulation of interleukin-1 production" 0.133285751442736
-472 0.683246112377248 5 11 "GO:0032695" "negative regulation of interleukin-12 production" 0.773984212848183
2112 0.0817740009845727 2 10 "GO:0032703" "negative regulation of interleukin-2 production" 0.164147811267321
678 0.453748542348617 2 18 "GO:0032715" "negative regulation of interleukin-6 production" 0.576668039114883
723 0.319215549192406 2 28 "GO:0032720;GO:1903556" "negative regulation of tumor necrosis factor production" 0.440648954833065
1201 0.0867918469541791 6 30 "GO:0032722" "positive regulation of chemokine production" 0.172220196614818
228 0.843810637898043 7 11 "GO:0032727" "positive regulation of interferon-alpha production" 0.89707806243353
1320 0.106830091339002 2 22 "GO:0032728" "positive regulation of interferon-beta production" 0.200131215035529
1272 0.0652420394677752 6 31 "GO:0032729" "positive regulation of type II interferon production" 0.139488839591259
295 0.695312466925444 2 26 "GO:0032731;GO:0032732" "positive regulation of interleukin-1 production" 0.783061091009314
1124 0.241559106585043 5 16 "GO:0032733" "positive regulation of interleukin-10 production" 0.356370218340198
727 0.353381752602448 6 24 "GO:0032735" "positive regulation of interleukin-12 production" 0.475304484031848
-427 0.712037784562655 2 11 "GO:0032740" "positive regulation of interleukin-17 production" 0.794810361829966
-583 0.630753380314329 2 10 "GO:0032743" "positive regulation of interleukin-2 production" 0.730908292502561
-873 0.430991100376987 2 12 "GO:0032753" "positive regulation of interleukin-4 production" 0.554179629458898
1861 0.00539536514279164 5 33 "GO:0032755" "positive regulation of interleukin-6 production" 0.0201345217374179
1163 0.175474016743167 6 20 "GO:0032757" "positive regulation of interleukin-8 production" 0.283451387596931
1756 0.00194299835276375 2 46 "GO:0032768;GO:0050999" "regulation of monooxygenase activity" 0.00897441151965704
2408 0.0374706832507539 6 11 "GO:0032769" "negative regulation of monooxygenase activity" 0.0922881734080912
2509 0.00275445687183194 2 21 "GO:0032770" "positive regulation of monooxygenase activity" 0.0117781723529897
3150 0.00945119581324376 2 10 "GO:0032780" "negative regulation of ATP-dependent activity" 0.0318335662058385
2385 0.00441845042899827 4 21 "GO:0032781" "positive regulation of ATP-dependent activity" 0.0170909201517436
642 0.323172671780237 6 35 "GO:0032784" "regulation of DNA-templated transcription elongation" 0.44368689553775
689 0.446299670241977 2 18 "GO:0032786" "positive regulation of DNA-templated transcription, elongation" 0.568962778367489
659 0.000165860671041054 6 500 "GO:0032787" "monocarboxylic acid metabolic process" 0.00117642860410113
133 0.900884456186075 8 13 "GO:0032793" "positive regulation of CREB transcription factor activity" 0.934756573180117
-864 0.435364678926076 4 12 "GO:0032799" "low-density lipoprotein receptor particle metabolic process" 0.558709498082545
626 0.556335072865045 3 13 "GO:0032801" "receptor catabolic process" 0.66654665424619
-144 0.860165999996939 3 22 "GO:0032814" "regulation of natural killer cell activation" 0.908920493451193
-393 0.682465902865633 3 16 "GO:0032816" "positive regulation of natural killer cell activation" 0.773367158388799
90 0.938022838584954 2 11 "GO:0032823" "regulation of natural killer cell differentiation" 0.95994608972047
2106 9.12206503455011e-05 2 51 "GO:0032835" "glomerulus development" 0.000728877410546534
934 0.44139861021229 5 10 "GO:0032836" "glomerular basement membrane development" 0.564027136482566
1579 1.72299429125897e-10 2 245 "GO:0032868;GO:0032869" "response to insulin" 5.38886976428044e-09
1264 1.72059714344585e-10 2 387 "GO:0032870" "cellular response to hormone stimulus" 5.38886976428044e-09
2622 2.62246858436303e-07 5 57 "GO:0032874;GO:0070304;GO:0046330" "positive regulation of stress-activated protein kinase signaling cascade" 4.32773207590361e-06
3217 0.00251558033337285 2 13 "GO:0032878" "regulation of establishment or maintenance of cell polarity" 0.01092746800899
1033 3.09786202763953e-21 2 1377 "GO:0032879" "regulation of localization" 9.24852627160747e-19
890 2.79987782122468e-07 2 510 "GO:0032880;GO:0051223;GO:0070201" "regulation of protein localization" 4.5752123089946e-06
1025 0.301003070635153 2 15 "GO:0032891" "negative regulation of organic acid transport" 0.422794732235176
329 0.680865039952138 2 23 "GO:0032892" "positive regulation of organic acid transport" 0.772205534359174
1731 0.0807357621716024 2 15 "GO:0032897" "negative regulation of viral transcription" 0.162759566539896
-1382 0.194404117759037 2 13 "GO:0032922" "circadian regulation of gene expression" 0.307081829110475
1371 0.0434568671980109 7 32 "GO:0032924" "activin receptor signaling pathway" 0.104017749182411
1598 0.0565556947647058 3 21 "GO:0032925" "regulation of activin receptor signaling pathway" 0.125323145484004
1363 0.00797097982668399 2 56 "GO:0032945;GO:0070664;GO:0042130;GO:0050672" "negative regulation of leukocyte proliferation" 0.0276709278550002
1140 1.76975787706522e-05 2 212 "GO:0032956;GO:0032970" "regulation of actin filament-based process" 0.000180493318890751
1807 0.136552760234834 4 10 "GO:0032957" "inositol trisphosphate metabolic process" 0.238785550911179
2483 0.00967993363048682 3 16 "GO:0032958" "inositol phosphate biosynthetic process" 0.0323715906746626
1062 0.0353661483495301 2 58 "GO:0032963" "collagen metabolic process" 0.0882541270363654
1831 0.0102349050266496 3 29 "GO:0032964" "collagen biosynthetic process" 0.0339852660338901
645 0.560215765036927 2 12 "GO:0032968" "positive regulation of transcription elongation by RNA polymerase II" 0.669973988485531
952 0.000828062499491723 5 184 "GO:0032984" "protein-containing complex disassembly" 0.00450050536012165
1363 0.000207198840283545 2 110 "GO:0033002" "muscle cell proliferation" 0.00141994231699181
2514 0.0013401667725272 2 24 "GO:0033003" "regulation of mast cell activation" 0.00662817421834236
2211 0.0459696491398259 2 12 "GO:0033005;GO:0043302" "positive regulation of mast cell activation" 0.108373530348305
2810 0.00254171403607245 3 17 "GO:0033006;GO:0043304" "regulation of mast cell activation involved in immune response" 0.010982880124292
1556 0.047115291226264 5 24 "GO:0033028;GO:0033032" "myeloid cell apoptotic process" 0.110062705275364
2021 0.0807850467296073 6 11 "GO:0033033" "negative regulation of myeloid cell apoptotic process" 0.162759566539896
1065 2.61670179355428e-10 2 540 "GO:0033043" "regulation of organelle organization" 7.95671175002987e-09
1022 0.00123052148223787 2 149 "GO:0033044" "regulation of chromosome organization" 0.00620742326830901
1242 0.0523555176139138 2 36 "GO:0033059" "cellular pigmentation" 0.118655544087067
1700 0.00040486306334824 2 64 "GO:0033077" "T cell differentiation in thymus" 0.00247132026028926
1062 0.215977155027411 3 20 "GO:0033081" "regulation of T cell differentiation in thymus" 0.329127135549892
-1821 0.026100508711695 3 22 "GO:0033108" "mitochondrial respiratory chain complex assembly" 0.0703150702290454
525 0.573061049305021 2 17 "GO:0033119;GO:0048025;GO:0050686" "negative regulation of RNA splicing" 0.681365852975268
-1539 0.183617391078599 3 11 "GO:0033120" "positive regulation of RNA splicing" 0.293430419611737
1778 0.000154856911501934 2 67 "GO:0033135;GO:0033138" "regulation of peptidyl-serine phosphorylation" 0.00111037139164269
2386 0.0200167795652611 5 14 "GO:0033137" "negative regulation of peptidyl-serine phosphorylation" 0.0572905748370458
2151 0.000205150390690629 2 44 "GO:0033143" "regulation of intracellular steroid hormone receptor signaling pathway" 0.00141536530047905
2440 0.00231047863240235 3 23 "GO:0033144" "negative regulation of intracellular steroid hormone receptor signaling pathway" 0.0101984029957114
1188 0.177392443203245 3 19 "GO:0033146" "regulation of intracellular estrogen receptor signaling pathway" 0.286128086188338
38 0.971383353578611 2 13 "GO:0033151" "V(D)J recombination" 0.980037767481462
1131 6.52744719802353e-05 2 186 "GO:0033157;GO:0046822" "regulation of intracellular protein transport" 0.000551057496100495
2229 0.0201898855712489 -1 16 "GO:0033158" "obsolete regulation of protein import into nucleus, translocation" 0.0576552906225925
2029 0.0945637604090736 -1 10 "GO:0033160" "obsolete positive regulation of protein import into nucleus, translocation" 0.183538646089479
1278 0.230018815012488 5 13 "GO:0033189" "response to vitamin A" 0.345554340576858
1592 0.0573643333169415 2 21 "GO:0033198" "response to ATP" 0.126687606330085
1104 0.0938321674205606 2 34 "GO:0033209" "tumor necrosis factor-mediated signaling pathway" 0.182766807715967
1950 0.0669515081571456 2 13 "GO:0033233;GO:0033235" "regulation of protein sumoylation" 0.142494331035688
1751 0.149116321904484 2 10 "GO:0033240" "positive regulation of amine metabolic process" 0.251993276850788
1608 0.0008212184689528 2 64 "GO:0033273" "response to vitamin" 0.00447986952166278
1252 0.144808033480065 3 20 "GO:0033280" "response to vitamin D" 0.247295674440215
2834 0.0143217626374503 2 11 "GO:0033327" "Leydig cell differentiation" 0.044203635809574
1205 0.059842433753232 4 36 "GO:0033344" "cholesterol efflux" 0.131102436588135
79 0.926968871961096 5 20 "GO:0033363" "secretory granule organization" 0.952492420375544
-684 0.489858938567479 2 15 "GO:0033522" "histone H2A ubiquitination" 0.610279497062064
80 0.94515482256292 2 11 "GO:0033540" "fatty acid beta-oxidation using acyl-CoA oxidase" 0.964539601397337
776 1.16413482795267e-11 2 1242 "GO:0033554" "cellular response to stress" 4.60604671686334e-10
872 0.0988504520168475 2 53 "GO:0033555" "multicellular organismal response to stress" 0.189211612417261
457 0.27639536823899 2 84 "GO:0033559;GO:0006690" "unsaturated fatty acid metabolic process" 0.395676717217456
825 0.239579715239207 2 30 "GO:0033572" "transferrin transport" 0.354086311811681
994 0.235406348358879 2 21 "GO:0033574" "response to testosterone" 0.350124297106231
2821 0.000239745609511235 2 25 "GO:0033598" "mammary gland epithelial cell proliferation" 0.0015970072649795
3060 0.00285700691149495 6 14 "GO:0033599" "regulation of mammary gland epithelial cell proliferation" 0.0121219776451543
1561 0.17752630161609 2 11 "GO:0033604" "negative regulation of catecholamine secretion" 0.286198273678043
1233 0.0262647826638443 3 48 "GO:0033627;GO:0033628" "cell adhesion mediated by integrin" 0.07064172503527
1400 0.111920757770957 2 19 "GO:0033630" "positive regulation of cell adhesion mediated by integrin" 0.206942135806591
1118 0.17216412004201 4 22 "GO:0033631" "cell-cell adhesion mediated by integrin" 0.280171937669951
1088 0.257040935828843 2 16 "GO:0033632" "regulation of cell-cell adhesion mediated by integrin" 0.37301035495445
963 0.427631841490457 3 10 "GO:0033634" "positive regulation of cell-cell adhesion mediated by integrin" 0.550938786761342
1247 3.21792470634597e-13 2 523 "GO:0033674;GO:0051347;GO:0045860" "positive regulation of transferase activity" 1.60116132358184e-11
1208 0.149458884475233 3 21 "GO:0033687;GO:0033688" "osteoblast proliferation" 0.252221467942788
414 0.732925407172569 2 10 "GO:0033700" "phospholipid efflux" 0.811779776443412
106 0.85968616818042 2 41 "GO:0033762;GO:0071377" "response to glucagon" 0.908920493451193
358 0.365141599580111 3 95 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 0.486954736634145
2145 0.0528427111831492 2 12 "GO:0033962" "P-body assembly" 0.119514782042329
1050 4.2591184285272e-10 2 543 "GO:0033993" "response to lipid" 1.21625607993768e-08
459 0.654571864717937 4 14 "GO:0034035;GO:0050427" "3'-phosphoadenosine 5'-phosphosulfate metabolic process" 0.751088051619044
677 0.430280483958174 2 20 "GO:0034067" "protein localization to Golgi apparatus" 0.553530534938009
1084 5.35662886874419e-10 4 502 "GO:0034097;GO:0071345" "response to cytokine" 1.50351873546632e-08
1308 0.0313362445771062 3 40 "GO:0034103" "regulation of tissue remodeling" 0.0804599117992313
151 0.887500038152542 2 13 "GO:0034104;GO:0046851" "negative regulation of tissue remodeling" 0.926725000093147
2333 0.00658486479034873 2 20 "GO:0034105" "positive regulation of tissue remodeling" 0.023686203990122
1688 0.00396732004549181 2 43 "GO:0034109" "homotypic cell-cell adhesion" 0.0157794881105591
1995 0.051850563512797 2 14 "GO:0034110" "regulation of homotypic cell-cell adhesion" 0.117757434699879
2965 0.00385471881180002 2 14 "GO:0034113;GO:0034114;GO:0070587;GO:0070586" "heterotypic cell-cell adhesion" 0.015475423689427
748 0.249057756848642 4 35 "GO:0034121;GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.364648093397655
1537 0.134070439129649 3 14 "GO:0034122" "negative regulation of toll-like receptor signaling pathway" 0.235826096465864
361 0.754888666313676 2 11 "GO:0034123" "positive regulation of toll-like receptor signaling pathway" 0.830503979957826
657 0.480580395355304 2 17 "GO:0034199" "activation of protein kinase A activity" 0.601087364704603
-554 0.519004860221 4 20 "GO:0034204;GO:0097035;GO:0045332" "regulation of membrane lipid distribution" 0.633715505103312
740 0.000294174691625023 2 362 "GO:0034220" "monoatomic ion transmembrane transport" 0.00189797581001292
578 0.523333297978251 2 18 "GO:0034243" "regulation of transcription elongation by RNA polymerase II" 0.637472756142647
2198 0.0220172821475023 2 16 "GO:0034260" "negative regulation of GTPase activity" 0.0617989355319637
785 0.129909808926665 2 55 "GO:0034308" "primary alcohol metabolic process" 0.230358430083784
819 0.104936469101363 4 58 "GO:0034311" "diol metabolic process" 0.197741996472494
482 0.514689464473714 3 27 "GO:0034312" "diol biosynthetic process" 0.629277811366968
902 0.00028242936036423 2 243 "GO:0034329" "cell junction assembly" 0.00182938465372018
819 0.000132673262540818 3 329 "GO:0034330" "cell junction organization" 0.000983519174230353
2051 0.0911341393882814 2 10 "GO:0034331" "cell junction maintenance" 0.178890922744242
1712 2.712992292854e-05 2 89 "GO:0034332" "adherens junction organization" 0.000255058507464192
2072 0.000137990793668762 2 50 "GO:0034333;GO:0048041" "adherens junction assembly" 0.00102022514493204
414 0.354193369093067 2 74 "GO:0034340;GO:0060337;GO:0071357" "response to type I interferon" 0.476124037700218
1151 0.00156244655334049 2 112 "GO:0034341" "response to type II interferon" 0.00750157087890376
1324 0.098338009180381 3 23 "GO:0034367;GO:0034368;GO:0034369" "protein-lipid complex remodeling" 0.188414248627988
860 0.457363998138046 7 11 "GO:0034370;GO:0034372" "triglyceride-rich lipoprotein particle remodeling" 0.57991635902909
1733 0.134249473326909 2 11 "GO:0034374" "low-density lipoprotein particle remodeling" 0.235985371481719
506 0.575802742519811 3 18 "GO:0034375;GO:0043691" "reverse cholesterol transport" 0.68302375537872
1284 0.155801990791526 2 18 "GO:0034377;GO:0065005" "protein-lipid complex assembly" 0.260080457831675
9 0.989417474462255 2 31 "GO:0034381" "plasma lipoprotein particle clearance" 0.993046144906493
277 0.765993050423337 3 17 "GO:0034383" "low-density lipoprotein particle clearance" 0.839346405602349
2740 0.0133957745904536 7 12 "GO:0034390;GO:0034391" "regulation of smooth muscle cell apoptotic process" 0.0418570159420073
900 0.223148907028724 5 27 "GO:0034394" "protein localization to cell surface" 0.336774361526806
2424 0.00306853719606064 3 22 "GO:0034405" "response to fluid shear stress" 0.0128698290572965
1564 0.158109867739899 -1 12 "GO:0034433;GO:0034434;GO:0034435" "obsolete steroid esterification" 0.262697250678098
765 0.245337531429422 2 34 "GO:0034446" "substrate adhesion-dependent cell spreading" 0.360487003675267
219 0.739627238151989 5 34 "GO:0034453" "microtubule anchoring" 0.817914097325161
326 0.214084702307906 5 217 "GO:0034470" "ncRNA processing" 0.327325075888661
1150 0.134436765131016 6 25 "GO:0034502" "protein localization to chromosome" 0.235985371481719
-957 0.334209785591467 5 15 "GO:0034505" "tooth mineralization" 0.455035213881583
-115 0.861201206898679 2 34 "GO:0034508" "centromere complex assembly" 0.909676668850197
1181 0.000527876375388228 4 128 "GO:0034599;GO:0062197" "cellular response to chemical stress" 0.00308460145333619
602 0.452140024211372 2 23 "GO:0034605" "cellular response to heat" 0.575291685203466
1340 0.000843844363411223 2 92 "GO:0034612;GO:0071356" "response to tumor necrosis factor" 0.00455786988395141
1068 0.0130196638611801 2 80 "GO:0034614" "cellular response to reactive oxygen species" 0.0411516613283113
3004 0.0067016315028494 2 12 "GO:0034616" "response to laminar fluid shear stress" 0.0240263732045387
874 0.378157205611338 3 15 "GO:0034643;GO:0051654;GO:0047497" "establishment of mitochondrion localization" 0.500955330063588
1636 0.00319394791625935 6 48 "GO:0034644;GO:0071482" "cellular response to light stimulus" 0.0133108184733448
207 0.345025022171893 2 315 "GO:0034660" "ncRNA metabolic process" 0.467333621400807
1090 0.271506052185736 2 15 "GO:0034661" "ncRNA catabolic process" 0.389867020278949
248 0.78448650096393 2 18 "GO:0034694" "response to prostaglandin" 0.8522175551325
-1231 0.247425226852416 3 13 "GO:0034695" "response to prostaglandin E" 0.36290506698675
1456 0.0754209082616396 2 22 "GO:0034698" "response to gonadotropin" 0.154898225598014
1098 9.53041891677085e-06 2 244 "GO:0034762" "regulation of transmembrane transport" 0.000107923778354053
1193 0.0297477631836614 4 49 "GO:0034763" "negative regulation of transmembrane transport" 0.0775330589644
1580 5.31150380912857e-05 2 97 "GO:0034764" "positive regulation of transmembrane transport" 0.000459025750241532
946 0.00193226830864126 2 160 "GO:0034765" "regulation of monoatomic ion transmembrane transport" 0.00893742130363084
1492 0.00162172166123703 2 66 "GO:0034767" "positive regulation of monoatomic ion transmembrane transport" 0.0077634605473796
425 0.200671256887297 2 135 "GO:0034976" "response to endoplasmic reticulum stress" 0.313662259694376
1326 0.0311210728999622 2 39 "GO:0035019" "somatic stem cell population maintenance" 0.0801541021325829
1407 0.0726802984253509 2 24 "GO:0035020" "regulation of Rac protein signal transduction" 0.150969070226978
750 0.0118409766593449 2 168 "GO:0035023" "regulation of Rho protein signal transduction" 0.0382733930603235
1254 0.301436768077895 2 10 "GO:0035024" "negative regulation of Rho protein signal transduction" 0.423042028362311
659 0.173870885022422 2 63 "GO:0035050" "embryonic heart tube development" 0.28176055012848
1140 0.00430200440724679 3 93 "GO:0035051" "cardiocyte differentiation" 0.0167589353183849
1477 0.0296277082895478 2 32 "GO:0035065;GO:2000756;GO:1901983" "regulation of peptidyl-lysine acetylation" 0.0774044502966388
1135 0.236900476466326 4 16 "GO:0035066;GO:2000758;GO:1901985" "positive regulation of protein acetylation" 0.351233031474228
1581 0.171858155631441 6 11 "GO:0035067;GO:2000757;GO:1901984" "negative regulation of protein acetylation" 0.279951479709153
2690 0.0201083380882796 5 11 "GO:0035082" "axoneme assembly" 0.0574723953715494
1043 0.213317809118764 3 21 "GO:0035088;GO:0061245" "establishment or maintenance of bipolar cell polarity" 0.327031240455223
2230 0.00123003043652363 3 31 "GO:0035094" "response to nicotine" 0.00620742326830901
1964 0.0763524713848093 2 12 "GO:0035112" "genitalia morphogenesis" 0.155898173761286
704 0.264958908369038 2 37 "GO:0035115;GO:0035136" "forelimb morphogenesis" 0.382304505748647
1502 0.0159727943020508 2 38 "GO:0035116;GO:0035137" "hindlimb morphogenesis" 0.0481677286390586
1238 6.1483850826777e-05 3 156 "GO:0035148;GO:0001838;GO:0072175;GO:0016331" "morphogenesis of embryonic epithelium" 0.000527187901083905
1185 0.122866230669936 4 25 "GO:0035162" "embryonic hemopoiesis" 0.221455928386427
2062 0.00204371907615134 2 33 "GO:0035176;GO:0051703" "social behavior" 0.00933459450080807
2229 0.0245234029247236 3 15 "GO:0035196" "miRNA processing" 0.0668970536125719
1041 1.08676536306888e-11 2 660 "GO:0035239" "tube morphogenesis" 4.40609562014593e-10
418 0.450992893358634 2 48 "GO:0035249" "synaptic transmission, glutamatergic" 0.574054520073548
1855 3.08159525255057e-07 2 113 "GO:0035264" "multicellular organism growth" 4.96076412224317e-06
1645 4.69253500881263e-06 2 115 "GO:0035265" "organ growth" 5.79334021388747e-05
970 0.00412784644034227 3 130 "GO:0035270" "endocrine system development" 0.0162735266627659
1543 0.00542021010460849 2 48 "GO:0035272" "exocrine system development" 0.0201813718634176
957 0.0196681759848274 2 88 "GO:0035282" "segmentation" 0.0565455100654821
1079 3.17832620600158e-10 2 521 "GO:0035295" "tube development" 9.31930648259749e-09
1246 0.0355515124232587 2 42 "GO:0035304" "regulation of protein dephosphorylation" 0.0885133692109506
2576 0.000625243543244041 2 26 "GO:0035306" "positive regulation of dephosphorylation" 0.00352800652235985
2121 0.0227541276036047 2 17 "GO:0035307" "positive regulation of protein dephosphorylation" 0.0634334083618318
-912 0.410449872154086 4 12 "GO:0035308" "negative regulation of protein dephosphorylation" 0.534675676380015
1050 0.14099048539135 5 29 "GO:0035329" "hippo signaling" 0.243434676143635
909 0.0943495327052135 2 50 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.183393637351071
919 0.213922473487534 5 27 "GO:0035337;GO:0035336" "fatty-acyl-CoA metabolic process" 0.327325075888661
2990 0.0137609866108456 2 10 "GO:0035357" "peroxisome proliferator activated receptor signaling pathway" 0.0427540965279252
1358 0.0154244986527326 4 47 "GO:0035384;GO:0071616;GO:0034030;GO:0034033;GO:0033866" "purine nucleoside bisphosphate biosynthetic process" 0.0469019014588647
-856 0.404343035025591 3 14 "GO:0035418;GO:1902414" "protein localization to cell junction" 0.528607693878997
1019 0.303939260432978 2 15 "GO:0035455" "response to interferon-alpha" 0.424738949473149
2607 0.0110608752030841 5 14 "GO:0035456" "response to interferon-beta" 0.0361791973774185
-342 0.705486135112897 3 18 "GO:0035510;GO:0080111" "DNA dealkylation" 0.790722343928585
2007 0.00110711912462716 4 39 "GO:0035567" "non-canonical Wnt signaling pathway" 0.00571663397055911
625 0.573008109427361 2 12 "GO:0035590" "purinergic nucleotide receptor signaling pathway" 0.681365852975268
1720 0.137280262557275 2 11 "GO:0035640" "exploration behavior" 0.239166250524186
-948 0.308386324039383 3 17 "GO:0035725" "sodium ion transmembrane transport" 0.428945653598193
250 0.730396917691701 4 28 "GO:0035773;GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.810243589984512
700 0.495358460606287 7 14 "GO:0035774" "positive regulation of insulin secretion involved in cellular response to glucose stimulus" 0.613176473664171
755 0.417288912864847 3 17 "GO:0035809" "regulation of urine volume" 0.540795891810638
1090 0.32539119524554 4 12 "GO:0035810" "positive regulation of urine volume" 0.445985610573249
1817 0.0204822102165573 2 24 "GO:0035812;GO:0097254;GO:0035813;GO:0044062" "regulation of excretion" 0.0584392513911157
1744 0.0892199754153406 2 14 "GO:0035815" "positive regulation of renal sodium excretion" 0.175869387313312
1685 0.00238559847666135 2 48 "GO:0035850;GO:0061005" "cell differentiation involved in kidney development" 0.0104876912949878
2054 0.000212939251040071 2 48 "GO:0035872" "nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 0.00145383056219458
648 0.439013731111213 2 21 "GO:0035883" "enteroendocrine cell differentiation" 0.561876254499458
871 0.431960798333873 3 12 "GO:0035886" "vascular associated smooth muscle cell differentiation" 0.554686740131224
642 0.443673644505166 2 21 "GO:0035904;GO:0035909" "aorta development" 0.566205174782364
687 0.412332345814472 5 21 "GO:0035924" "cellular response to vascular endothelial growth factor stimulus" 0.536276999467218
824 0.497314209632761 5 10 "GO:0035929" "steroid hormone secretion" 0.614104133776669
934 0.362823023545801 4 14 "GO:0035964;GO:0048194;GO:0048200;GO:0048205" "Golgi vesicle budding" 0.484748091669817
523 0.107169260687722 3 141 "GO:0035966;GO:0006986" "response to topologically incorrect protein" 0.200309534489743
761 0.0418943710770186 3 106 "GO:0035967;GO:0006984;GO:0030968;GO:0034620" "ER-nucleus signaling pathway" 0.101221249321972
1491 0.219373226161986 2 10 "GO:0036037" "CD8-positive, alpha-beta T cell activation" 0.33192033873384
2153 0.0761515118563137 3 10 "GO:0036065" "fucosylation" 0.155620139972703
461 0.690591258906146 3 11 "GO:0036109" "alpha-linolenic acid metabolic process" 0.779948024201034
2203 0.00854745286457306 2 21 "GO:0036148;GO:0036150" "phosphatidylglycerol acyl-chain remodeling" 0.0292699011545964
1800 0.0607564064165069 7 16 "GO:0036149" "phosphatidylinositol acyl-chain remodeling" 0.132222689643346
1995 0.00807352080075378 2 26 "GO:0036151;GO:0036152" "phosphatidylcholine acyl-chain remodeling" 0.0279088866417636
1513 0.000151181429321094 2 93 "GO:0036294;GO:0071453;GO:0071456" "cellular response to oxygen levels" 0.00108896122602145
96 0.915277173530047 3 18 "GO:0036296;GO:0055093" "response to increased oxygen levels" 0.944319898797573
1791 0.0420319050441811 4 19 "GO:0036314;GO:0070723" "response to sterol" 0.101345650635162
2069 0.0619085106794965 2 12 "GO:0036315;GO:0071397" "cellular response to sterol" 0.133843021113539
