"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
412 0.00501530402452252 4 197 "GO:0033993" "response to lipid" 0.0291052069619831
451 0.00777188506608964 2 147 "GO:0034097;GO:0071345" "response to cytokine" 0.0386592128346005
710 0.0524932616431802 4 31 "GO:0034101;GO:0002262" "myeloid cell homeostasis" 0.145936764044653
961 0.0886152944981504 4 13 "GO:0034109" "homotypic cell-cell adhesion" 0.20831879866892
-560 0.230736489086538 5 19 "GO:0034204;GO:0097035" "regulation of membrane lipid distribution" 0.39586777287545
76 0.881258322707525 6 16 "GO:0034205;GO:1902003;GO:1902991" "amyloid-beta formation" 0.932417237930799
303 0.0127021443938708 4 291 "GO:0034220" "monoatomic ion transmembrane transport" 0.0546140783250639
302 0.152994634096691 3 94 "GO:0034249;GO:2000113" "negative regulation of amide metabolic process" 0.30228893285709
764 0.0011259506665425 6 76 "GO:0034250" "positive regulation of amide metabolic process" 0.00976130292137253
-66 0.873320297972944 2 24 "GO:0034308" "primary alcohol metabolic process" 0.926539616830436
1417 0.00919180425769403 2 14 "GO:0034311" "diol metabolic process" 0.0433853160963158
1162 0.07102740654663 5 10 "GO:0034312" "diol biosynthetic process" 0.178243370382172
575 0.371543820894263 7 10 "GO:0034314" "Arp2/3 complex-mediated actin nucleation" 0.531778352816317
646 3.22320874369992e-06 2 222 "GO:0034329" "cell junction assembly" 0.000110420893090623
614 5.37154609677955e-08 4 341 "GO:0034330" "cell junction organization" 4.38813996521529e-06
707 0.15197612053501 2 17 "GO:0034331" "cell junction maintenance" 0.301223249780499
310 0.518511440177626 3 18 "GO:0034332" "adherens junction organization" 0.664512888747224
590 0.315662729128233 7 12 "GO:0034340;GO:0060337;GO:0140888;GO:0071357" "type I interferon-mediated signaling pathway" 0.481657784962907
590 0.246611167839644 2 16 "GO:0034381" "plasma lipoprotein particle clearance" 0.413093154961675
560 0.383914283642495 -1 10 "GO:0034433;GO:0034434" "obsolete steroid esterification" 0.541816570403096
207 0.117778632549966 2 245 "GO:0034470" "ncRNA processing" 0.252143285478402
930 0.00777137825866292 2 34 "GO:0034502" "protein localization to chromosome" 0.0386592128346005
258 0.217488558969189 2 96 "GO:0034504" "protein localization to nucleus" 0.383547863115362
705 0.23027713626321 2 12 "GO:0034508" "centromere complex assembly" 0.395708655429941
717 0.0148544740519512 4 48 "GO:0034599" "cellular response to oxidative stress" 0.0612638890996978
-2 0.997927842329828 4 11 "GO:0034605" "cellular response to heat" 0.999070038579086
35 0.925904252770549 3 30 "GO:0034612" "response to tumor necrosis factor" 0.955597975162607
858 0.0482029181862702 2 22 "GO:0034614" "cellular response to reactive oxygen species" 0.137242624970024
964 0.0876989251539719 2 13 "GO:0034643;GO:0051654;GO:0047497" "establishment of mitochondrion localization, microtubule-mediated" 0.207104724484515
93 0.28461859673617 -1 601 "GO:0034645" "obsolete cellular macromolecule biosynthetic process" 0.449021631174888
295 0.0246052980454274 2 249 "GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.0877981367245846
72 0.532672098776575 5 328 "GO:0034660" "ncRNA metabolic process" 0.674252406317905
715 0.107411342085242 2 21 "GO:0034661" "ncRNA catabolic process" 0.237895402074092
250 0.481120763148375 8 33 "GO:0034728" "nucleosome organization" 0.632884974736281
645 0.000319379741607433 2 131 "GO:0034762" "regulation of transmembrane transport" 0.0038325568992892
626 0.0442734218703883 2 43 "GO:0034764" "positive regulation of transmembrane transport" 0.12988501112252
1373 4.17198366414534e-05 3 37 "GO:0034766;GO:0034763;GO:1904063" "negative regulation of transmembrane transport" 0.000791186902021848
741 0.0428737109913626 2 31 "GO:0034767;GO:1904064" "positive regulation of monoatomic ion transmembrane transport" 0.12647744742452
308 0.194389787447598 2 74 "GO:0034976" "response to endoplasmic reticulum stress" 0.355016258416765
192 0.674017582135161 3 20 "GO:0035006" "melanization defense response" 0.789449785696816
355 0.51345822557989 3 14 "GO:0035010" "encapsulation of foreign target" 0.659683919397528
1131 0.00392802999786229 2 27 "GO:0035050;GO:0003143;GO:0061371" "embryonic heart tube development" 0.0242533014984288
1088 0.0640042876563387 4 12 "GO:0035051;GO:0010002" "cardiocyte differentiation" 0.166599395811352
524 0.274454842435452 2 18 "GO:0035065" "regulation of histone acetylation" 0.44062137969229
111 0.832820584287612 2 15 "GO:0035075" "response to ecdysone" 0.902505571952494
1246 0.00066552061612535 3 31 "GO:0035088;GO:0061245" "establishment or maintenance of bipolar cell polarity" 0.00679598936851079
524 0.000386403129621682 3 195 "GO:0035107;GO:0048736" "appendage development" 0.00446043612671985
1012 0.000869905482142678 2 45 "GO:0035108;GO:0035113;GO:0060173" "limb development" 0.00818972178234777
-45 0.944722226038245 2 10 "GO:0035146" "tube fusion" 0.967203605176488
719 0.00836503908984773 2 56 "GO:0035148" "tube formation" 0.0403803250609922
705 0.00970886620864096 2 56 "GO:0035150" "regulation of tube size" 0.0453222677519855
521 0.264427919024517 2 19 "GO:0035151" "regulation of tube size, open tracheal system" 0.430349020668707
436 0.112808784435268 2 55 "GO:0035152" "regulation of tube architecture, open tracheal system" 0.246001907741796
394 0.36418401928208 4 22 "GO:0035162" "embryonic hemopoiesis" 0.527708379271368
701 0.0596551719370617 2 30 "GO:0035166;GO:0048542" "post-embryonic hemopoiesis" 0.1587814350806
773 0.128567054153889 6 16 "GO:0035167;GO:0035168;GO:0042387" "larval lymph gland hemopoiesis" 0.267386952677383
515 0.235317036947636 2 22 "GO:0035172" "hemocyte proliferation" 0.400812659564378
679 0.135617096262276 4 20 "GO:0035196" "miRNA processing" 0.276705775659053
73 0.885825143956312 4 16 "GO:0035209;GO:0007320;GO:0007620;GO:0046692" "pupal development" 0.93441361732172
181 0.575607333330611 5 40 "GO:0035214" "eye-antennal disc development" 0.708097567526873
427 0.267937802308077 5 28 "GO:0035215;GO:0007484" "genital disc development" 0.433765161663381
-363 0.23787286721422 3 44 "GO:0035218" "leg disc development" 0.403870479586733
1060 0.00436644740884433 4 30 "GO:0035222" "wing disc pattern formation" 0.0261248853419306
386 0.000163994378155813 2 419 "GO:0035239" "tube morphogenesis" 0.00232216039468631
5 0.991327546457182 3 22 "GO:0035249" "synaptic transmission, glutamatergic" 0.993666686491295
692 0.0362870383161804 2 38 "GO:0035264" "multicellular organism growth" 0.114191864910548
863 0.00306466789846419 2 49 "GO:0035265" "organ growth" 0.0204278695743689
-54 0.923481152843054 5 13 "GO:0035268;GO:0097502" "mannosylation" 0.954300131909693
1084 0.00165604654850053 2 35 "GO:0035270" "endocrine system development" 0.0128325053477277
531 0.00207169177785991 3 142 "GO:0035282" "segmentation" 0.0151212142136579
-579 0.345133311873461 2 11 "GO:0035287" "head segmentation" 0.50941555790905
439 8.50763411312243e-07 3 565 "GO:0035295" "tube development" 3.84472656516426e-05
954 0.0103212296956544 2 30 "GO:0035296" "regulation of tube diameter" 0.0473483625779048
-161 0.55572168663729 2 56 "GO:0035303" "regulation of dephosphorylation" 0.692814890785986
-382 0.254047004442637 7 37 "GO:0035304" "regulation of protein dephosphorylation" 0.421481272950977
-50 0.891313385553001 8 31 "GO:0035305" "negative regulation of dephosphorylation" 0.935500573441662
120 0.803248511011433 2 18 "GO:0035306" "positive regulation of dephosphorylation" 0.880794959932
1053 0.0152926305375202 5 22 "GO:0035316" "non-sensory hair organization" 0.0625848694830306
1468 0.0124554548770882 2 12 "GO:0035317;GO:0090255" "imaginal disc-derived wing hair organization" 0.0541009941900518
868 0.0268358493196175 2 27 "GO:0035329;GO:0035330" "hippo signaling" 0.0919344257336574
478 0.153935066498419 2 37 "GO:0035337;GO:1901570" "fatty-acyl-CoA metabolic process" 0.303373853450552
1024 0.0245536434628949 5 20 "GO:0035418;GO:0062237;GO:0097120;GO:1903539" "receptor localization to synapse" 0.0877981367245846
-1626 0.0114841896466351 3 10 "GO:0035510" "DNA dealkylation" 0.0509966563459872
357 8.02973679249328e-06 4 722 "GO:0035556" "intracellular signal transduction" 0.000205612348657781
790 0.0574087253588101 2 24 "GO:0035567" "non-canonical Wnt signaling pathway" 0.155332653072755
212 0.243477511704509 5 128 "GO:0035592;GO:0071692" "protein localization to extracellular region" 0.410342818906091
760 0.0157265522361915 -1 42 "GO:0035637" "obsolete multicellular organismal signaling" 0.0638684454104603
1028 0.00658977065379678 3 29 "GO:0035725" "sodium ion transmembrane transport" 0.0350793806232189
499 0.240057805265972 5 23 "GO:0035773;GO:0071333" "cellular response to glucose stimulus" 0.406573653851951
0 0.999558034332232 2 16 "GO:0035794;GO:0046902;GO:1905710;GO:0090559" "regulation of mitochondrial membrane permeability" 0.999829935723959
332 0.605846134681712 2 10 "GO:0035821" "modulation of process of another organism" 0.736008004124346
580 0.163271255685298 3 24 "GO:0035825;GO:0140527" "homologous recombination" 0.316124108546557
821 0.201961369309392 2 10 "GO:0035883" "enteroendocrine cell differentiation" 0.363222648952708
574 0.32822699706613 3 12 "GO:0035924;GO:0038084" "cellular response to vascular endothelial growth factor stimulus" 0.494289161558338
76 0.764018693227273 2 65 "GO:0035966;GO:0035967" "response to topologically incorrect protein" 0.851850763472298
82 0.857925221854704 2 20 "GO:0036260" "RNA capping" 0.91687075546364
244 0.224615128562496 2 104 "GO:0036293;GO:0070482" "response to oxygen levels" 0.391206565702028
370 0.311620648007592 2 31 "GO:0036314" "response to sterol" 0.477548525518128
571 0.247537352807815 2 17 "GO:0036315" "cellular response to sterol" 0.414317838742158
96 0.746090584969786 4 47 "GO:0036465;GO:0140238" "synaptic vesicle recycling" 0.842388831723546
62 0.922818880937129 2 10 "GO:0036466" "synaptic vesicle recycling via endosome" 0.954300131909693
497 0.274836861227988 -1 20 "GO:0036473;GO:1900407;GO:1902882;GO:1903201" "obsolete cell death in response to oxidative stress" 0.440901429945806
198 0.539826094038822 4 40 "GO:0036503" "ERAD pathway" 0.681712465997265
174 0.717377748093389 2 18 "GO:0038061;GO:1901222" "non-canonical NF-kappaB signal transduction" 0.824518580600843
477 0.437264994807644 3 11 "GO:0038093" "Fc receptor signaling pathway" 0.593830466094268
599 0.0267061788291719 2 57 "GO:0038127" "ERBB signaling pathway" 0.0917862845196782
367 0.419617049186198 6 20 "GO:0038202;GO:1903432" "TORC1 signaling" 0.578898982623118
777 0.0565131464040984 3 25 "GO:0040001;GO:0051293;GO:0051653;GO:0051294" "establishment of spindle localization" 0.15377084918312
437 1.14948660143572e-05 1 445 "GO:0040007;GO:0048589" "growth" 0.000268847266000049
502 9.79089431857269e-05 3 258 "GO:0040008" "regulation of growth" 0.00157544390398851
563 7.58029789891852e-06 3 272 "GO:0040012;GO:0051270" "regulation of locomotion" 0.000203804465029151
1061 1.06480190546033e-05 2 72 "GO:0040013;GO:0051271;GO:2000146" "negative regulation of locomotion" 0.000257004459908834
855 0.0357986752223083 4 25 "GO:0040014" "regulation of multicellular organism growth" 0.113149384184796
607 0.000749050342952692 4 130 "GO:0040017;GO:0051272;GO:2000147" "obsolete positive regulation of cellular component movement" 0.0073999205973559
-216 0.713434747896561 3 12 "GO:0040020" "regulation of meiotic nuclear division" 0.821765403759379
133 0.687422447915488 3 38 "GO:0040029" "epigenetic regulation of gene expression" 0.800046728423286
-589 0.132804898593587 3 27 "GO:0042044;GO:0070633;GO:0042045" "fluid transport" 0.272013119202294
605 0.130032589937454 4 26 "GO:0042048" "olfactory behavior" 0.268939395376734
740 0.00715796019269951 2 55 "GO:0042051;GO:0042462" "eye photoreceptor cell development" 0.0365468929069562
503 0.0278239481653896 2 80 "GO:0042060" "wound healing" 0.0941052004829419
896 7.081422554876e-07 2 129 "GO:0042063" "gliogenesis" 3.41839579694469e-05
531 0.201248236413542 4 24 "GO:0042067" "establishment of ommatidial planar polarity" 0.362554074760274
659 0.120853106516903 4 23 "GO:0042073" "intraciliary transport" 0.25720641106403
529 0.38884878873568 2 11 "GO:0042074" "cell migration involved in gastrulation" 0.548052307415119
612 1.08899041342837e-11 2 553 "GO:0042127" "regulation of cell population proliferation" 2.31301563812186e-08
698 0.12547801760766 2 20 "GO:0042133" "neurotransmitter metabolic process" 0.263355048812915
382 0.02988518434532 2 136 "GO:0042176" "regulation of protein catabolic process" 0.0987187115854738
-179 0.666130266222204 2 24 "GO:0042177" "negative regulation of protein catabolic process" 0.785597271213749
87 0.696067045506824 2 85 "GO:0042180" "cellular ketone metabolic process" 0.807080093451097
46 0.901993081135406 3 30 "GO:0042181" "ketone biosynthetic process" 0.943760248439213
-306 0.634841223876996 2 10 "GO:0042182" "ketone catabolic process" 0.760949638552336
-151 0.766588235150988 3 16 "GO:0042219" "cellular modified amino acid catabolic process" 0.853371808941666
-453 0.481226254887845 3 10 "GO:0042220" "response to cocaine" 0.632884974736281
1631 0.00784705274320849 2 11 "GO:0042246" "tissue regeneration" 0.0389419159499412
-366 0.324792597553198 6 30 "GO:0042255" "ribosome assembly" 0.492053835380166
290 0.406069510887575 5 34 "GO:0042273" "ribosomal large subunit biogenesis" 0.566310992203026
-177 0.587092616594295 2 39 "GO:0042274" "ribosomal small subunit biogenesis" 0.717895634799242
151 0.774129874949805 3 15 "GO:0042278;GO:0009119;GO:0046128" "ribonucleoside metabolic process" 0.85772136379415
537 0.0468945820108039 2 57 "GO:0042303" "molting cycle" 0.134964894567679
747 0.0722864048555653 2 24 "GO:0042306;GO:1904589" "regulation of protein import" 0.17957464785172
757 0.000116069474749708 4 109 "GO:0042326" "negative regulation of phosphorylation" 0.00181197832132973
410 0.000416227764160009 2 321 "GO:0042330;GO:0006935" "taxis" 0.00470248814402053
34 0.890978017260042 3 66 "GO:0042335" "cuticle development" 0.935500573441662
963 0.0140306731351754 3 27 "GO:0042386" "hemocyte differentiation" 0.0587793880455869
228 0.255844101010154 2 104 "GO:0042391" "regulation of membrane potential" 0.422447326515724
71 0.872805186142183 2 21 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.926455879743127
478 0.415565388535807 2 12 "GO:0042424;GO:0042439;GO:0046333" "ethanolamine-containing compound metabolic process" 0.575528919527757
976 0.0280503170429005 2 21 "GO:0042430" "indole-containing compound metabolic process" 0.0941214429685951
633 0.302245770612152 2 11 "GO:0042436" "indole-containing compound catabolic process" 0.467908175495781
876 0.135976717576586 2 12 "GO:0042438" "melanin biosynthetic process" 0.277173270760719
44 0.847169074192238 2 79 "GO:0042440" "pigment metabolic process" 0.910859199067027
-3 0.994811602219757 3 21 "GO:0042441;GO:0043324;GO:0043474;GO:0048069" "eye pigmentation" 0.996688605242813
511 0.0149268538766708 2 95 "GO:0042445" "hormone metabolic process" 0.061443096190017
719 0.014676988186883 3 48 "GO:0042446" "hormone biosynthetic process" 0.0606496554648628
646 0.00728764690674821 5 72 "GO:0042461" "photoreceptor cell development" 0.0370310096409885
765 0.0224462803910584 2 37 "GO:0042471" "ear morphogenesis" 0.0830774337666246
922 0.0380546158701787 4 21 "GO:0042472" "inner ear morphogenesis" 0.117963579877551
1458 0.00180390324032831 5 19 "GO:0042490;GO:0060113" "mechanoreceptor differentiation" 0.0135388356270577
460 0.365832005096448 3 16 "GO:0042542" "response to hydrogen peroxide" 0.527708379271368
689 0.0845767554730885 3 26 "GO:0042551" "neuron maturation" 0.20124403620617
1292 0.00122022453513382 4 26 "GO:0042552" "myelination" 0.010325724751491
380 0.381190178524833 2 22 "GO:0042558" "pteridine-containing compound metabolic process" 0.540125376375414
622 0.333443455364904 2 10 "GO:0042559" "pteridine-containing compound biosynthetic process" 0.498405277406795
420 3.3999369421387e-06 1 549 "GO:0042592" "homeostatic process" 0.000112403092646506
242 0.317414820723303 3 71 "GO:0042594" "response to starvation" 0.483636355248419
434 0.012127598938166 2 141 "GO:0042692;GO:0051146" "muscle cell differentiation" 0.0529115449267244
773 0.0118928859317789 6 44 "GO:0042706;GO:0046552;GO:0001752" "photoreceptor cell fate commitment" 0.0521910944609471
325 0.165841833060058 2 76 "GO:0042742" "defense response to bacterium" 0.31906526577859
520 0.201809382687593 3 25 "GO:0042743" "hydrogen peroxide metabolic process" 0.363222648952708
643 0.0520188102003836 4 38 "GO:0042749;GO:0022410;GO:0042745" "circadian sleep/wake cycle" 0.145378885349493
617 0.0264519339234588 2 54 "GO:0042752" "regulation of circadian rhythm" 0.0913497942600204
503 0.269308517257214 3 20 "GO:0042753" "positive regulation of circadian rhythm" 0.435320616936319
729 0.00569411861433625 5 60 "GO:0042770" "signal transduction in response to DNA damage" 0.0315778275113582
-74 0.825069351696328 2 37 "GO:0042773;GO:0019646;GO:0042775" "ATP synthesis coupled electron transport" 0.897310447006145
331 0.111235928597183 2 97 "GO:0042886" "amide transport" 0.24389573416318
159 0.696125579662151 2 25 "GO:0042982;GO:0042987;GO:0050435" "amyloid precursor protein metabolic process" 0.807080093451097
474 0.00167409341305981 2 187 "GO:0043009" "chordate embryonic development" 0.0128325053477277
-568 0.0821437167524777 6 39 "GO:0043038;GO:0043039;GO:0006418" "amino acid activation" 0.197591454566549
181 0.044594004321101 2 550 "GO:0043043;GO:0006518;GO:0043604" "peptide metabolic process" 0.130386448438148
595 0.00306802749257236 2 104 "GO:0043062" "extracellular structure organization" 0.0204278695743689
218 0.389523868430918 3 65 "GO:0043065" "positive regulation of apoptotic process" 0.54852461424378
885 7.94134645194355e-06 2 107 "GO:0043066" "negative regulation of apoptotic process" 0.000205612348657781
612 7.3516763420707e-06 2 229 "GO:0043069;GO:0060548" "obsolete negative regulation of cell death" 0.000200191801930233
298 0.00562979629194655 2 377 "GO:0043085;GO:0044093" "positive regulation of molecular function" 0.0313028463981531
266 0.113595802070231 2 149 "GO:0043086" "negative regulation of catalytic activity" 0.24670499345314
-162 0.468230753005541 2 84 "GO:0043087" "regulation of GTPase activity" 0.621450553515724
-949 0.0810076867526052 2 14 "GO:0043090" "amino acid import" 0.195523098480152
187 0.681675216771211 2 20 "GO:0043094" "cellular metabolic compound salvage" 0.795100582329518
-287 0.489996810188421 2 24 "GO:0043112" "receptor metabolic process" 0.638107433991543
-221 0.663686807006797 2 16 "GO:0043113" "receptor clustering" 0.784457862038084
271 0.12762378934912 3 133 "GO:0043161" "proteasome-mediated ubiquitin-dependent protein catabolic process" 0.265757773115226
799 0.192959872841359 2 11 "GO:0043171" "peptide catabolic process" 0.353011860391944
108 0.867188210452917 2 10 "GO:0043173" "nucleotide salvage" 0.923725054664993
1043 0.0163264743527438 4 22 "GO:0043200" "response to amino acid" 0.0656769536462648
477 1.61535257481893e-06 2 446 "GO:0043207;GO:0009607;GO:0051707;GO:0044419" "biological process involved in interspecies interaction between organisms" 6.12680155163466e-05
367 0.227968351501456 5 45 "GO:0043244" "regulation of protein-containing complex disassembly" 0.393179726736473
682 0.000189253995530947 5 126 "GO:0043254" "regulation of protein-containing complex assembly" 0.00256675318237908
298 0.422872202594178 2 30 "GO:0043255;GO:0010906" "regulation of glucose metabolic process" 0.580970606927577
1164 0.00122903647596015 2 32 "GO:0043266" "regulation of potassium ion transport" 0.0103590217259498
1642 0.00518154666400633 3 12 "GO:0043267;GO:1901380" "negative regulation of potassium ion transmembrane transport" 0.0298254881147681
1646 0.0105335668157605 3 10 "GO:0043268" "positive regulation of potassium ion transport" 0.0477042556858748
507 0.00148862000232719 2 166 "GO:0043269" "regulation of monoatomic ion transport" 0.0118865747554246
761 0.00530332771857921 2 56 "GO:0043270" "positive regulation of monoatomic ion transport" 0.0301183638349258
1171 0.000140152746526545 5 44 "GO:0043271" "negative regulation of monoatomic ion transport" 0.00205299609394746
-30 0.950716134500054 2 18 "GO:0043277" "apoptotic cell clearance" 0.970360917673289
-9 0.981442056484196 3 30 "GO:0043279" "response to alkaloid" 0.987658087292987
453 0.345554978417706 7 18 "GO:0043280" "positive regulation of cysteine-type endopeptidase activity involved in apoptotic process" 0.50941555790905
211 0.497281670694237 3 43 "GO:0043281;GO:2000116" "regulation of cysteine-type endopeptidase activity" 0.64482678177934
75 0.789306031612628 2 53 "GO:0043393" "regulation of protein binding" 0.869997930018278
656 0.0777902453073859 2 30 "GO:0043405" "regulation of MAP kinase activity" 0.189915495440101
375 0.22822657474344 4 43 "GO:0043409" "negative regulation of MAPK cascade" 0.393179726736473
564 0.0283611931947698 4 63 "GO:0043410" "positive regulation of MAPK cascade" 0.0947156829334765
-65 0.725784064426312 2 122 "GO:0043413;GO:0070085" "glycosylation" 0.830525661878654
279 0.118107610801185 3 132 "GO:0043414;GO:0032259" "macromolecule methylation" 0.252374814227079
124 0.785140590262438 2 20 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.867206767403754
736 9.11986324309894e-05 3 119 "GO:0043434;GO:0071375;GO:1901653" "response to peptide hormone" 0.00149004534833401
423 0.420747650925095 2 15 "GO:0043455" "regulation of secondary metabolic process" 0.579551239017446
1248 0.0270227144701154 2 13 "GO:0043457;GO:1903715" "regulation of cellular respiration" 0.0921288050313405
769 0.0499809285072263 2 27 "GO:0043462" "regulation of ATP-dependent activity" 0.141357512848667
725 0.0128127008133476 2 49 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.0547568944216304
298 0.212870932813975 1 73 "GO:0043473" "pigmentation" 0.376781551080736
1256 0.0405989977732724 3 11 "GO:0043476;GO:0043482;GO:0043485;GO:0048757" "pigment granule maturation" 0.123013225778075
94 0.667689697159783 2 88 "GO:0043484;GO:0050684" "regulation of mRNA processing" 0.786126893995221
524 0.0219597898151725 3 80 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 0.0818291115218007
842 0.0980378471479349 5 16 "GO:0043489;GO:1902369;GO:1902373" "negative regulation of RNA catabolic process" 0.222470499297237
650 0.0411175344038327 2 41 "GO:0043491;GO:0051896" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.123702044013797
911 0.0402516529055452 2 21 "GO:0043500;GO:0043502" "muscle adaptation" 0.122879915280563
-1089 0.0906461577299508 2 10 "GO:0043506" "regulation of JUN kinase activity" 0.21204013107755
805 0.00160867616212692 2 64 "GO:0043523;GO:0051402" "neuron apoptotic process" 0.0125688646691456
453 0.165672779099621 2 39 "GO:0043542" "endothelial cell migration" 0.319028996199089
320 0.0973836560386905 2 113 "GO:0043543" "protein acylation" 0.221427429946852
-335 0.330580772184009 2 35 "GO:0043547" "positive regulation of GTPase activity" 0.495521213915903
367 0.0062662408133054 3 237 "GO:0043549;GO:0051338" "regulation of transferase activity" 0.0339765934203101
366 0.471729695436315 2 16 "GO:0043558;GO:0043555" "regulation of translation in response to stress" 0.624270325923198
599 0.0253991755253814 2 58 "GO:0043583;GO:0048839" "ear development" 0.0892071460581392
1009 0.00296995154749583 2 36 "GO:0043588" "skin development" 0.0199625857179783
190 0.0245547224881053 2 635 "GO:0043603" "amide metabolic process" 0.0877981367245846
1202 0.0100850858116214 6 19 "GO:0043618;GO:0043620" "regulation of DNA-templated transcription in response to stress" 0.0467701359473447
453 0.256989513060389 2 26 "GO:0043628" "regulatory ncRNA 3'-end processing" 0.422481211873271
341 0.454559081531661 4 20 "GO:0043647" "inositol phosphate metabolic process" 0.608813329766349
112 0.706019712938627 4 47 "GO:0043648" "dicarboxylic acid metabolic process" 0.814854021463482
-1200 0.0622593854142063 2 10 "GO:0043649" "dicarboxylic acid catabolic process" 0.164068157096494
-85 0.872294010965582 2 15 "GO:0043666" "regulation of phosphoprotein phosphatase activity" 0.926376239645448
176 0.0612024637958107 5 502 "GO:0043687" "post-translational protein modification" 0.161684120774007
445 0.274378839745484 2 25 "GO:0043954" "cellular component maintenance" 0.44062137969229
-168 0.749139314902985 4 15 "GO:0043966" "histone H3 acetylation" 0.843153980654322
223 0.633071375044881 2 19 "GO:0043967" "histone H4 acetylation" 0.759256691471105
578 0.000568172054360355 2 150 "GO:0044057" "regulation of system process" 0.00603398721730697
1245 0.042513519532883 5 11 "GO:0044058" "regulation of digestive system process" 0.126192279997431
228 0.625929689531162 3 19 "GO:0044070" "regulation of monoatomic anion transport" 0.753243433747415
650 2.93443954987062e-09 2 363 "GO:0044087" "regulation of cellular component biogenesis" 4.40360423172093e-07
657 0.244480987366429 2 13 "GO:0044088" "regulation of vacuole organization" 0.410496140052407
657 2.69371464313936e-05 5 173 "GO:0044089" "positive regulation of cellular component biogenesis" 0.000550139413656539
924 0.0103643111307943 3 32 "GO:0044091;GO:0071709" "membrane biogenesis" 0.0473618799855234
443 0.00101307921021527 3 236 "GO:0044092" "negative regulation of molecular function" 0.0090485667771959
259 0.148803207713632 3 131 "GO:0044242;GO:0016042" "lipid catabolic process" 0.296616057514008
401 0.0409519881180122 -1 109 "GO:0044262" "obsolete cellular carbohydrate metabolic process" 0.123554009606048
444 0.0537636119679785 4 79 "GO:0044272" "sulfur compound biosynthetic process" 0.148496634356289
-199 0.687382917068759 2 17 "GO:0044273" "sulfur compound catabolic process" 0.800046728423286
1030 0.0176708427051209 -1 22 "GO:0044275" "obsolete cellular carbohydrate catabolic process" 0.0688676512030767
-90 0.530458848299232 2 205 "GO:0044282" "small molecule catabolic process" 0.672252144264659
457 0.000196133048477601 2 286 "GO:0044283" "small molecule biosynthetic process" 0.00258749437867344
105 0.852533297160961 6 13 "GO:0044380;GO:0072698" "protein localization to cytoskeleton" 0.913727620095154
886 0.00236854748042416 2 49 "GO:0044403" "biological process involved in symbiotic interaction" 0.0166032833281218
1585 0.006986670219059 3 12 "GO:0044409;GO:0044000" "movement in host" 0.0362794864835014
-120 0.706831682903279 2 41 "GO:0044550" "secondary metabolite biosynthetic process" 0.815043699504107
267 0.369121212795324 2 47 "GO:0044703;GO:0044706" "multi-multicellular organism process" 0.530096995251703
88 0.839338079459499 -1 22 "GO:0044728" "obsolete DNA methylation or demethylation" 0.905955932184702
129 0.723952576512484 2 31 "GO:0044743;GO:0071806;GO:0065002" "protein transmembrane transport" 0.829382563383234
502 0.000385021578527702 2 213 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.00446043612671985
629 0.167050689628008 3 20 "GO:0044773" "mitotic DNA damage checkpoint signaling" 0.32028323255078
694 0.0541581939539656 2 32 "GO:0044774;GO:0000077" "mitotic DNA integrity checkpoint signaling" 0.149005186474382
414 0.00712048891604521 3 179 "GO:0044782" "cilium organization" 0.0364431770064579
384 0.251759098803588 2 37 "GO:0044786" "cell cycle DNA replication" 0.418701347497716
323 0.598360628079303 3 11 "GO:0044788" "modulation by host of viral process" 0.728737370436032
-17 0.947984049551653 4 65 "GO:0044839" "cell cycle G2/M phase transition" 0.968503184823334
460 0.0545237059828957 2 73 "GO:0044843" "cell cycle G1/S phase transition" 0.149623193162365
623 0.161216841167116 2 21 "GO:0045005" "DNA-templated DNA replication maintenance of fidelity" 0.314728465660804
86 0.847390667305294 2 21 "GO:0045010" "actin nucleation" 0.910859199067027
-198 0.258538698824909 2 137 "GO:0045017;GO:0008654;GO:0046474" "glycerolipid biosynthetic process" 0.424043394829426
-63 0.900814564387137 2 16 "GO:0045069" "regulation of viral genome replication" 0.943456673943925
332 0.0772505488518972 3 119 "GO:0045087" "innate immune response" 0.188814920323855
274 0.194237856937781 2 94 "GO:0045088" "regulation of innate immune response" 0.355016258416765
478 0.112286673675382 2 46 "GO:0045089" "positive regulation of innate immune response" 0.245619871149857
911 0.00735142983325652 2 36 "GO:0045132" "meiotic chromosome segregation" 0.0372659593456727
1120 0.0330260775085836 3 15 "GO:0045143" "homologous chromosome segregation" 0.105785135654503
646 1.2684071734305e-05 3 194 "GO:0045165" "cell fate commitment" 0.00029283661264852
-89 0.269676431940745 2 702 "GO:0045184" "establishment of protein localization" 0.435583833796306
263 0.403186091169888 2 42 "GO:0045185" "maintenance of protein location" 0.562659170594509
1626 0.00197341764841882 5 15 "GO:0045197" "establishment or maintenance of epithelial cell apical/basal polarity" 0.0145539551570888
728 0.00118280612556866 2 83 "GO:0045216" "cell-cell junction organization" 0.0101301621399509
